,sqft,beds,baths,lot_size,year_built,address,Bronx,Brooklyn,Manhattan,New York,Queens,Staten Island,Condo,Land,Multi-Family Home,Single Family Home,sale_price
691,1200.0,3.0,1.5,2695.0,1965.0,55 Chestnut Ave,0,0,0,0,0,1,0,0,0,1,540000.0
692,1080.0,2.0,1.5,1391.0,1981.0,38 Bower Ct,0,0,0,0,0,1,1,0,0,0,425000.0
693,1780.0,3.0,3.5,2725.0,1998.0,72 Kennington St,0,0,0,0,0,1,0,0,0,1,690000.0
694,2560.0,4.0,2.0,6100.0,1910.0,22 Dongan St,0,0,0,0,0,1,0,0,0,1,590000.0
695,2422.0,3.0,3.5,2750.0,2020.0,1209 Willowbrook Rd,0,0,0,0,0,1,0,0,0,1,720000.0
696,2006.0,3.0,2.5,2250.0,2000.0,302 Wingham St,0,0,0,0,0,1,0,0,0,1,780000.0
697,3235.0,5.0,5.5,7030.0,1975.0,34 Wetmore Rd,0,0,0,0,0,1,0,0,0,1,945000.0
698,4000.0,3.0,2.0,3920.0,1940.0,50-14 245th St,0,0,0,0,1,0,0,0,0,1,1200000.0
699,5870.0,4.0,4.5,13939.2128,2001.0,55 Arbor Ct,0,0,0,0,0,1,0,0,0,1,2400000.0
700,2042.0,4.0,2.0,4200.0,1970.0,773 Rensselaer Ave,0,0,0,0,0,1,0,0,0,1,734900.0
701,1491.0,3.0,2.0,3600.0,1915.0,248 Delafield Ave,0,0,0,0,0,1,0,0,0,1,603500.0
702,1584.0,3.0,2.0,2850.0,1970.0,11 Bowden St,0,0,0,0,0,1,0,0,0,1,670000.0
703,1092.0,3.0,2.0,2100.0,1925.0,92 Coursen Pl,0,0,0,0,0,1,0,0,0,1,424000.0
704,1332.0,3.0,2.5,3300.0,1975.0,33 Ladd Ave,0,0,0,0,0,1,0,0,0,1,590000.0
705,2227.0,3.0,2.0,2178.0,1940.0,30-64 85th St,0,0,0,0,1,0,0,0,1,0,830000.0
706,2640.0,4.0,3.5,3330.0,1999.0,15 Craig Ave,0,0,0,0,0,1,0,0,0,1,905000.0
707,2666.0,4.0,3.0,4312.0,1970.0,820 W Fingerboard Rd,0,0,0,0,0,1,0,0,0,1,750000.0
708,3780.0,5.0,4.5,13068.012,1986.0,115 Meade Loop,0,0,0,0,0,1,0,0,0,1,1075000.0
709,1440.0,3.0,2.5,2200.0,1994.0,139 Monahan Ave,0,0,0,0,0,1,0,0,0,1,640000.0
710,1700.0,4.0,1.5,2800.0,1979.0,120 Carlyle Grn,0,0,0,0,0,1,0,0,0,1,600000.0
711,2246.0,3.0,1.0,4465.0,1970.0,385 Gower St,0,0,0,0,0,1,0,0,0,1,725000.0
712,904.0,3.0,2.0,5000.0,1955.0,543 Wainwright Ave,0,0,0,0,0,1,0,0,0,1,672000.0
713,1008.0,2.0,1.5,1044.0,1986.0,63 Raily Ct,0,0,0,0,0,1,1,0,0,0,440000.0
714,1629.0,3.0,2.5,2129.0,2021.0,116 Hope Ave,0,0,0,0,0,1,1,0,0,0,650000.0
715,2072.0,3.0,2.0,4792.0,1933.0,150-31 10 Ave,0,0,0,1,0,0,0,0,0,1,950000.0
716,2088.0,4.0,5.0,4240.0,1970.0,3 Berry Ave,0,0,0,0,0,1,0,0,0,1,790000.0
717,1620.0,3.0,2.0,2376.0,1985.0,3 White St,0,0,0,0,0,1,0,0,0,1,560000.0
718,1120.0,3.0,1.5,2400.0,1980.0,243 Shotwell Ave,0,0,0,0,0,1,0,0,0,1,540000.0
719,2830.0,4.0,2.5,4800.0,1925.0,791 Jewett Ave,0,0,0,0,0,1,0,0,0,1,662500.0
720,2530.0,4.0,5.0,5040.0,1975.0,3291 Victory Blvd,0,0,0,0,0,1,0,0,0,1,860000.0
721,1090.0,2.0,1.5,1806.0,1991.0,62 Halpin Ave,0,0,0,0,0,1,1,0,0,0,520000.0
722,1680.0,4.0,1.0,6000.0,1950.0,1685 Arden Ave,0,0,0,0,0,1,0,0,0,1,548000.0
723,962.0,2.0,1.5,4000.0,1955.0,78 Barton Ave,0,0,0,0,0,1,0,0,0,1,605000.0
724,1500.0,2.0,1.5,1424.0,1987.0,23 Venus Ln,0,0,0,0,0,1,1,0,0,0,493000.0
725,2275.0,3.0,2.0,2178.0,1920.0,15038 Grand Central Pkwy,0,0,0,0,1,0,0,0,0,1,685000.0
726,1368.0,3.0,1.5,1742.0,1940.0,29-07 167 St,0,0,0,1,0,0,0,0,0,1,760000.0
727,8000.0,5.0,6.5,25700.4236,1996.0,167 Bedell Ave,0,0,0,0,0,1,0,0,0,1,1300000.0
728,2500.0,3.0,2.5,3450.0,1997.0,32 Jardine Ave,0,0,0,0,0,1,0,0,0,1,707500.0
729,2052.0,4.0,2.0,4000.0,1965.0,72 Vedder Ave,0,0,0,0,0,1,0,0,0,1,680000.0
730,1440.0,3.0,2.5,2500.0,1994.0,282 Greaves Ave,0,0,0,0,0,1,0,0,0,1,645000.0
731,1480.0,3.0,1.5,1480.0,1981.0,113 Morani St,0,0,0,0,0,1,1,0,0,0,472000.0
732,1232.0,3.0,1.5,2185.0,1980.0,437 Getz Ave,0,0,0,0,0,1,0,0,0,1,570000.0
733,1400.0,3.0,1.5,1750.0,2000.0,183 Morningstar Rd,0,0,0,0,0,1,0,0,0,1,235000.0
734,1696.0,3.0,2.5,2000.0,1930.0,1562 E 29th St,0,1,0,0,0,0,0,0,0,1,888000.0
735,768.0,2.0,1.0,3600.0,1950.0,260 Livermore Ave,0,0,0,0,0,1,0,0,0,1,450000.0
736,1605.0,4.0,2.5,3920.0,1945.0,61-22 213 St,0,0,0,1,0,0,0,0,0,1,818888.0
737,1605.0,4.0,2.5,3920.0,1945.0,61-22 213 St,0,0,0,1,0,0,0,0,0,1,818888.0
738,2392.0,4.0,3.5,2070.0,1980.0,23 Ebey Ln,0,0,0,0,0,1,0,0,0,1,620000.0
739,1792.0,4.0,2.0,6000.0,1940.0,96 Maple Pkwy,0,0,0,0,0,1,0,0,0,1,563000.0
740,1690.0,4.0,2.5,2280.0,1975.0,210 McVeigh Ave,0,0,0,0,0,1,0,0,0,1,625000.0
741,1920.0,3.0,2.5,3590.0,1975.0,233 Mason Ave,0,0,0,0,0,1,0,0,0,1,650000.0
742,1092.0,3.0,2.0,4500.0,1960.0,6 S Greenleaf Ave,0,0,0,0,0,1,0,0,0,1,625000.0
743,1444.0,3.0,2.5,2500.0,2021.0,53 Parkinson Ave,0,0,0,0,0,1,0,0,0,1,735000.0
744,2411.0,6.0,5.0,4050.0,2020.0,327 Bartlett Ave,0,0,0,0,0,1,0,0,0,1,999999.0
745,1416.0,3.0,2.0,1307.0,1935.0,111-23 75th Rd,0,0,0,1,0,0,0,0,0,1,1400000.0
746,3000.0,4.0,3.5,5200.0,2001.0,342 Eltingville Blvd,0,0,0,0,0,1,0,0,0,1,875000.0
747,1700.0,3.0,2.5,3767.0,2013.0,106 Sweetgum Ln,0,0,0,0,0,1,1,0,0,0,760000.0
748,1500.0,3.0,2.5,1600.0,1997.0,24 Smith St,0,0,0,0,0,1,1,0,0,0,495000.0
749,2000.0,3.0,3.5,3325.0,2006.0,280 Robinson Ave,0,0,0,0,0,1,0,0,0,1,830000.0
750,1804.0,3.0,2.5,3250.0,1986.0,19 Seguine Pl,0,0,0,0,0,1,0,0,0,1,645000.0
751,1890.0,3.0,1.5,2688.0,2000.0,302 Bethel Ave,0,0,0,0,0,1,0,0,0,1,640000.0
752,7290.0,9.0,11.0,2043.0,1890.0,110 W 76th St,0,0,1,0,0,0,0,0,1,0,5700000.0
753,7290.0,9.0,11.0,2043.0,1890.0,110-112 W 76th,0,0,1,0,0,0,0,0,1,0,8700000.0
754,1690.0,2.0,1.5,2134.0,1989.0,24 Zachary Ct,0,0,0,0,0,1,1,0,0,0,386600.0
755,7290.0,9.0,11.0,2043.0,1890.0,112 W 76th St,0,0,1,0,0,0,0,0,1,0,3000000.0
756,1420.0,3.0,2.0,5227.0,1940.0,20619 Richland Ave,0,0,0,1,0,0,0,0,0,1,960000.0
757,1536.0,3.0,2.5,2500.0,2001.0,146 Roswell Ave,0,0,0,0,0,1,0,0,0,1,589000.0
758,1008.0,2.0,1.5,1050.0,1989.0,140 Rosedale Ave,0,0,0,0,0,1,1,0,0,0,451000.0
759,1296.0,3.0,1.5,1233.0,1986.0,15 Shirra Ave,0,0,0,0,0,1,0,0,0,1,515000.0
760,1270.0,3.0,2.5,1900.0,2006.0,149 Amador St,0,0,0,0,0,1,0,0,0,1,525000.0
761,1768.0,4.0,2.0,4000.0,1965.0,16 Sparkill Ave,0,0,0,0,0,1,0,0,0,1,750000.0
762,1440.0,3.0,2.5,2860.0,1965.0,27 Barbara St,0,0,0,0,0,1,0,0,0,1,670000.0
763,1360.0,3.0,1.5,2430.0,1975.0,50 Wilson Ave,0,0,0,0,0,1,0,0,0,1,560000.0
764,940.0,2.0,2.0,3700.0,1955.0,89 Sylvia St,0,0,0,0,0,1,0,0,0,1,510000.0
765,1900.0,2.0,2.5,1243.0,1992.0,717 Correll Ave,0,0,0,0,0,1,1,0,0,0,476000.0
766,1360.0,2.0,1.5,1260.0,1992.0,89 Richmond Hill Rd,0,0,0,0,0,1,1,0,0,0,438000.0
767,1560.0,2.0,1.5,2220.0,1980.0,520 Midland Ave,0,0,0,0,0,1,0,0,0,1,480000.0
768,2506.0,4.0,2.5,1960.0,1999.0,26 White Oak Ln,0,0,0,0,0,1,0,0,0,1,648000.0
769,1440.0,3.0,2.5,2860.0,2014.0,9 Dumont Ave,0,0,0,0,0,1,0,0,0,1,640000.0
770,1536.0,3.0,1.5,1800.0,1975.0,217 Dover Grn,0,0,0,0,0,1,1,0,0,0,489000.0
771,1216.0,3.0,1.5,2496.0,1973.0,3970 Victory Blvd,0,0,0,0,0,1,0,0,0,1,490000.0
772,2246.0,4.0,2.5,4000.0,1980.0,16 Marvin Rd,0,0,0,0,0,1,0,0,0,1,750000.0
773,1658.0,2.0,0.0,3920.0,1945.0,27-21 165th St,0,0,0,1,0,0,0,0,0,1,818800.0
774,3544.0,7.0,5.0,3049.0,2004.0,60-08 77th Pl,0,0,0,0,1,0,0,0,1,0,1650000.0
775,4200.0,6.0,6.0,10018.809200000002,2004.0,53 Ottavio Promenade,0,0,0,0,0,1,0,0,0,1,1550000.0
776,1584.0,3.0,1.5,5000.0,1935.0,134 W Cedarview Ave,0,0,0,0,0,1,0,0,0,1,820000.0
777,1716.0,3.0,2.5,3000.0,1998.0,182 Leverett Ave,0,0,0,0,0,1,0,0,0,1,711000.0
778,1620.0,3.0,2.5,1800.0,1980.0,52 North Dr,0,0,0,0,0,1,1,0,0,0,582000.0
779,1230.0,3.0,2.5,2058.0,1960.0,123 Lamport Blvd,0,0,0,0,0,1,0,0,0,1,420000.0
780,1186.0,3.0,2.5,3000.0,1970.0,166 Ardmore Ave,0,0,0,0,0,1,0,0,0,1,670000.0
781,2900.0,8.0,5.0,4792.0,2021.0,118-28 203rd St,0,0,0,0,1,0,0,0,1,0,1030000.0
782,1024.0,2.0,1.5,2178.0,1945.0,159-23 Powells Cove Blvd,0,0,0,1,0,0,0,0,0,1,745000.0
783,1195.0,3.0,2.5,1900.0,2019.0,150 Freeborn St,0,0,0,0,0,1,0,0,0,1,480000.0
784,3150.0,3.0,3.0,5000.0,1955.0,245 Burbank Ave,0,0,0,0,0,1,0,0,0,1,1316000.0
785,4788.0,4.0,3.5,12632.4116,2011.0,12 Kayla Ct,0,0,0,0,0,1,0,0,0,1,1584000.0
786,2484.0,5.0,3.5,6000.0,1975.0,416 Edgegrove Ave,0,0,0,0,0,1,0,0,0,1,870000.0
787,1080.0,3.0,1.0,1800.0,1930.0,51 Wavecrest St,0,0,0,0,0,1,0,0,0,1,420000.0
788,1441.0,4.0,1.0,2737.0,1920.0,157 Anderson St,0,0,0,0,0,1,0,0,0,1,499999.0
789,1504.0,5.0,2.5,2500.0,1935.0,1236 E 27th St,0,1,0,0,0,0,0,0,0,1,990000.0
790,2390.0,3.0,1.5,2475.0,1983.0,652 Travis Ave,0,0,0,0,0,1,0,0,0,1,787950.0
791,3999.0,4.0,3.5,9297.0,2005.0,33 Bayside Ln,0,0,0,0,0,1,0,0,0,1,1190000.0
792,1216.0,3.0,1.5,3920.0,1920.0,85-18 55th Ave,0,0,0,1,0,0,0,0,0,1,1080000.0
793,2366.0,6.0,2.5,4454.0,1970.0,11 Elias Pl,0,0,0,0,0,1,0,0,0,1,884900.0
794,1188.0,3.0,1.5,1943.0,1982.0,26 Charleston Ave,0,0,0,0,0,1,1,0,0,0,437500.0
795,1500.0,3.0,3.5,2500.0,2020.0,7 Smith St,0,0,0,0,0,1,0,0,0,1,655000.0
796,1052.0,3.0,2.0,2790.0,1925.0,393 Pelton Ave,0,0,0,0,0,1,0,0,0,1,525000.0
797,1592.0,2.0,2.0,1600.0,1950.0,2117 E 35th St,0,1,0,0,0,0,0,0,0,1,673000.0
798,1767.0,3.0,2.0,2200.0,1945.0,28 E 55th St,0,1,0,0,0,0,0,0,1,0,650000.0
799,1485.0,4.0,1.5,2178.0,1925.0,113-31 Union Tpke,0,0,0,1,0,0,0,0,0,1,1045000.0
800,4867.0,4.0,4.5,13503.6124,1986.0,27 Flagg Ct,0,0,0,0,0,1,0,0,0,1,1762500.0
801,4800.0,4.0,5.5,11325.6104,2005.0,31 Arbutus Way,0,0,0,0,0,1,0,0,0,1,1625000.0
802,1946.0,4.0,2.5,3431.0,1975.0,34 Kyle Ct,0,0,0,0,0,1,1,0,0,0,599000.0
803,2411.0,6.0,5.0,4050.0,2020.0,450 Eltingville Blvd,0,0,0,0,0,1,0,0,0,1,999999.0
804,1300.0,3.0,2.5,3689.0,2000.0,58 Millstone Ct,0,0,0,0,0,1,1,0,0,0,545000.0
805,1500.0,5.0,3.0,3375.0,1920.0,25 Castleton Ave,0,0,0,0,0,1,0,0,0,1,480000.0
806,2704.0,3.0,2.0,7749.0,1970.0,24 Juni Ct,0,0,0,0,0,1,0,0,0,1,999000.0
807,1200.0,3.0,2.5,2500.0,1975.0,26 Ainsworth Ave,0,0,0,0,0,1,0,0,0,1,600000.0
808,2084.0,6.0,4.5,3520.0,2019.0,293 Cromwell Ave,0,0,0,0,0,1,0,0,0,1,939000.0
809,1786.0,3.0,2.0,4500.0,1960.0,50 Fairway Ave,0,0,0,0,0,1,0,0,0,1,525000.0
810,1096.0,3.0,1.0,2500.0,1925.0,193 Raymond Pl,0,0,0,0,0,1,0,0,0,1,550000.0
811,1308.0,3.0,1.5,4000.0,1930.0,109-30 121st St,0,0,0,1,0,0,0,0,1,0,725000.0
812,1600.0,3.0,2.0,3075.0,1915.0,28 Presley St,0,0,0,0,0,1,0,0,0,1,551000.0
813,950.0,2.0,1.0,950.0,1950.0,216-23 73rd Ave,0,0,0,0,0,1,1,0,0,0,290000.0
814,2160.0,5.0,2.0,2178.0,1915.0,74-46 64th Pl,0,0,0,0,1,0,0,0,1,0,875000.0
815,3125.0,4.0,3.0,17424.016,1950.0,414 Arbutus Ave,0,0,0,0,0,1,0,0,0,1,995000.0
816,3770.0,5.0,5.5,11761.2108,1989.0,19 Keppel Ave,0,0,0,0,0,1,0,0,0,1,1331000.0
817,2060.0,3.0,3.5,3000.0,2005.0,124 Crafton Ave,0,0,0,0,0,1,0,0,0,1,545000.0
818,2862.0,1.0,6.0,5688.0,1974.0,56 Sommer Ave,0,0,0,0,0,1,0,0,1,0,870000.0
819,1140.0,3.0,1.5,2500.0,1965.0,131 Buffalo St,0,0,0,0,0,1,0,0,0,1,550000.0
820,1170.0,3.0,2.0,4342.0,1955.0,183 Kell Ave,0,0,0,0,0,1,0,0,0,1,675000.0
821,1000.0,4.0,2.0,5355.0,1955.0,4 Koch Blvd,0,0,0,0,0,1,0,0,0,1,538500.0
822,1980.0,3.0,2.5,2600.0,1930.0,1423 79th St,0,1,0,0,0,0,0,0,0,1,1150000.0
823,1096.0,3.0,1.5,2500.0,1965.0,192 Eltingville Blvd,0,0,0,0,0,1,0,0,0,1,445000.0
824,1890.0,3.0,1.5,2350.0,1977.0,266 Doane Ave,0,0,0,0,0,1,0,0,0,1,550000.0
825,4131.0,3.0,3.0,4000.0,2021.0,56 Hickory Ave,0,0,0,0,0,1,0,0,0,1,1039999.0
826,1500.0,4.0,1.5,3920.0,1950.0,57-10 262nd St,0,0,0,0,1,0,0,0,0,1,950000.0
827,1440.0,3.0,2.5,2500.0,1993.0,293 Brighton St,0,0,0,0,0,1,0,0,0,1,615000.0
828,2846.0,4.0,2.5,2300.0,1960.0,60-42 75 St,0,0,0,1,0,0,0,0,0,1,1130000.0
829,1504.0,3.0,2.5,2575.0,1980.0,729 Willowbrook Rd,0,0,0,0,0,1,0,0,0,1,649000.0
830,1722.0,3.0,2.5,2000.0,1989.0,58 Dalton Ave,0,0,0,0,0,1,0,0,0,1,571000.0
831,1512.0,3.0,2.5,1400.0,2003.0,647 Targee St,0,0,0,0,0,1,1,0,0,0,510000.0
832,3330.0,5.0,4.5,6220.0,2004.0,34 Carlton Ct,0,0,0,0,0,1,0,0,0,1,1250000.0
833,1568.0,5.0,2.5,2000.0,1920.0,1555 E 37th St,0,1,0,0,0,0,0,0,0,1,780000.0
834,2051.0,4.0,3.5,6000.0,1970.0,653 Edgegrove Ave,0,0,0,0,0,1,0,0,0,1,765000.0
835,1092.0,3.0,3.0,5771.0,1950.0,166 Maple Pkwy,0,0,0,0,0,1,0,0,0,1,520000.0
836,4800.0,5.0,4.0,10018.809200000002,1984.0,350 Park St,0,0,0,0,0,1,0,0,0,1,1300000.0
837,2996.0,5.0,4.0,6500.0,1983.0,454 Yetman Ave,0,0,0,0,0,1,0,0,0,1,920000.0
838,1088.0,3.0,2.5,2548.0,1988.0,314 Harold St,0,0,0,0,0,1,0,0,0,1,530000.0
839,1288.0,3.0,1.5,2000.0,1985.0,73 Cameron Ave,0,0,0,0,0,1,0,0,0,1,585000.0
840,1600.0,3.0,2.5,2800.0,1978.0,12 Ludlow St,0,0,0,0,0,1,0,0,0,1,610000.0
841,1800.0,3.0,3.5,2260.0,1993.0,235 Milton Ave,0,0,0,0,0,1,0,0,0,1,575000.0
842,1176.0,3.0,2.0,1968.0,1960.0,69 S Railroad Ave,0,0,0,0,0,1,0,0,0,1,593000.0
843,1144.0,3.0,1.0,3840.0,1940.0,20 Livermore Ave,0,0,0,0,0,1,0,0,0,1,519000.0
844,1130.0,4.0,2.0,2500.0,1910.0,303 Taylor St,0,0,0,0,0,1,0,0,0,1,437000.0
845,1533.0,4.0,2.0,6480.0,1950.0,71 Wadsworth Rd,0,0,0,0,0,1,0,0,0,1,730000.0
846,1176.0,3.0,2.5,2026.0,2020.0,56 Confederation Pl,0,0,0,0,0,1,0,0,0,1,505000.0
847,2040.0,5.0,3.0,2178.0,1920.0,62-19 60 Dr,0,0,0,1,0,0,0,0,1,0,780000.0
848,1105.0,5.0,2.0,3900.0,1950.0,130-31 223rd St,0,0,0,0,1,0,0,1,0,0,610000.0
849,4136.0,4.0,4.5,11761.2108,2004.0,6157 Amboy Rd,0,0,0,0,0,1,0,0,0,1,1420000.0
850,5445.0,6.0,5.0,4000.0,1930.0,1115 E 5th St,0,1,0,0,0,0,0,0,0,1,2999500.0
851,2290.0,4.0,3.5,2571.0,2006.0,47 Perona Ln,0,0,0,0,0,1,0,0,0,1,705000.0
852,978.0,2.0,2.0,978.0,1983.0,87 Gervil St,0,0,0,0,0,1,1,0,0,0,385000.0
853,3312.0,4.0,3.5,4500.0,2018.0,139 3rd St,0,0,0,0,0,1,0,0,0,1,999000.0
854,1290.0,4.0,1.0,3920.0,1945.0,162-41 97th St,0,0,0,1,0,0,0,0,0,1,620000.0
855,1900.0,4.0,3.0,3800.0,1950.0,297 Beach Rd,0,0,0,0,0,1,0,0,0,1,800000.0
856,864.0,3.0,2.0,4000.0,1960.0,284 Montreal Ave,0,0,0,0,0,1,0,0,0,1,645000.0
857,1408.0,3.0,2.5,2600.0,1996.0,11 Jackson Ave,0,0,0,0,0,1,0,0,0,1,580000.0
858,1500.0,3.0,2.5,2500.0,2020.0,5 Smith St,0,0,0,0,0,1,0,0,0,1,640000.0
859,1300.0,3.0,1.5,2222.0,1992.0,105 Weed Ave,0,0,0,0,0,1,0,0,0,1,610000.0
860,1720.0,3.0,2.5,1808.0,2019.0,930 Richmond Rd,0,0,0,0,0,1,1,0,0,0,633000.0
861,1584.0,3.0,1.5,1742.0,1945.0,68-44 Harrow St,0,0,0,1,0,0,0,0,0,1,950000.0
862,1440.0,3.0,3.5,2464.0,2011.0,91 Crabtree Ave,0,0,0,0,0,1,0,0,0,1,713000.0
863,2904.0,5.0,2.5,5100.0,1975.0,172 Sommer Ave,0,0,0,0,0,1,0,0,0,1,870000.0
864,1413.0,3.0,2.0,3246.0,1960.0,19 Tabb Pl,0,0,0,0,0,1,0,0,0,1,545000.0
865,2084.0,4.0,2.0,22215.6204,1915.0,361 St George Rd,0,0,0,0,0,1,0,0,0,1,825000.0
866,1200.0,3.0,1.5,1848.0,2002.0,563 Greeley Ave,0,0,0,0,0,1,0,0,0,1,545000.0
867,2000.0,3.0,2.5,4000.0,2020.0,472 Wilson Ave,0,0,0,0,0,1,0,0,0,1,835000.0
868,1920.0,5.0,3.0,4000.0,1925.0,2049 W 5th St,0,1,0,0,0,0,0,0,0,1,1350000.0
869,1820.0,3.0,2.0,5406.0,1965.0,23 Ocean Ter,0,0,0,0,0,1,0,0,0,1,823888.0
870,3200.0,4.0,3.5,8648.0,1980.0,67 Marvin Rd,0,0,0,0,0,1,0,0,0,1,980000.0
871,2927.0,4.0,3.5,4132.0,2008.0,16 Covington Cir,0,0,0,0,0,1,0,0,0,1,1175000.0
872,1452.0,3.0,2.5,3182.0,1920.0,3 W Raleigh Ave,0,0,0,0,0,1,0,0,0,1,690000.0
873,1648.0,4.0,2.0,3000.0,1915.0,311 Clinton B Fiske Ave,0,0,0,0,0,1,0,0,0,1,680000.0
874,1036.0,2.0,1.5,760.0,1984.0,34 Greentree Ln,0,0,0,0,0,1,1,0,0,0,430000.0
875,1600.0,3.0,2.5,2000.0,2000.0,127 Baden Pl,0,0,0,0,0,1,0,0,0,1,562000.0
876,1216.0,3.0,1.5,2500.0,1972.0,363 Melba St,0,0,0,0,0,1,0,0,0,1,600000.0
877,2288.0,3.0,2.0,6000.0,1945.0,5 Dent Rd,0,0,0,0,0,1,0,0,0,1,625000.0
878,1600.0,3.0,3.5,2025.0,1992.0,2142 Richmond Rd,0,0,0,0,0,1,0,0,0,1,580000.0
879,2000.0,3.0,1.5,2375.0,2010.0,218 Hamilton Ave,0,0,0,0,0,1,0,0,0,1,508000.0
880,1656.0,3.0,1.5,3825.0,1915.0,216 Deems Ave,0,0,0,0,0,1,0,0,0,1,555000.0
881,1540.0,3.0,2.0,1274.0,1996.0,118 Kenilworth Ave,0,0,0,0,0,1,1,0,0,0,560000.0
882,1240.0,3.0,2.5,500.0,1996.0,40 Sable Loop,0,0,0,0,0,1,0,0,0,1,435000.0
883,945.0,1.0,1.0,476.0,1986.0,5 Vogel Ln,0,0,0,0,0,1,1,0,0,0,345000.0
884,1096.0,2.0,1.0,1096.0,1991.0,16 Jupiter Ln,0,0,0,0,0,1,1,0,0,0,290000.0
885,3864.0,3.0,2.5,3720.0,2020.0,157 Marine Way,0,0,0,0,0,1,0,0,0,1,849000.0
886,1555.0,3.0,1.5,1307.0,1987.0,88-09 249 St,0,0,0,1,0,0,0,0,0,1,620000.0
887,1422.0,3.0,2.0,1742.0,1915.0,91-38 88th St,0,0,0,1,0,0,0,0,0,1,605000.0
888,1132.0,3.0,2.5,3049.0,1935.0,114-19 168th St,0,0,0,0,1,0,0,0,0,1,550000.0
889,5482.0,6.0,7.5,38332.8352,1999.0,69 Coventry Rd,0,0,0,0,0,1,0,0,0,1,3000000.0
890,1116.0,3.0,2.0,2833.0,1925.0,24 9th St,0,0,0,0,0,1,0,0,0,1,635000.0
891,1650.0,4.0,2.5,5000.0,1965.0,265 Adelaide Ave,0,0,0,0,0,1,0,0,0,1,690000.0
892,1800.0,3.0,1.5,5700.0,1899.0,51 Simonson Ave,0,0,0,0,0,1,0,0,0,1,485000.0
893,2200.0,3.0,2.5,3036.0,2003.0,117 Ridgewood Ave,0,0,0,0,0,1,0,0,0,1,855000.0
894,1397.0,3.0,2.5,3420.0,2008.0,16 Swinnerton St,0,0,0,0,0,1,0,0,0,1,695000.0
895,13800.0,26.0,15.0,5121.0,1930.0,85 Ann St,0,0,0,0,0,1,0,0,1,0,2250000.0
896,1421.0,4.0,1.5,3750.0,1920.0,20 Wheeler Ave,0,0,0,0,0,1,0,0,0,1,578000.0
897,1476.0,3.0,1.5,3278.0,1970.0,12 Bass St,0,0,0,0,0,1,0,0,0,1,585000.0
898,2568.0,5.0,3.5,4200.0,1970.0,50 Bowdoin St,0,0,0,0,0,1,0,0,0,1,850000.0
899,1794.0,4.0,3.5,3540.0,1979.0,205 Annadale Rd,0,0,0,0,0,1,0,0,0,1,699000.0
900,1216.0,3.0,2.5,2009.0,1996.0,195 Maryland Ave,0,0,0,0,0,1,1,0,0,0,588000.0
901,2088.0,4.0,3.0,2300.0,1980.0,103 Alexander Ave,0,0,0,0,0,1,0,0,0,1,650000.0
902,1400.0,2.0,1.5,1267.0,1987.0,33 Carlyle Grn,0,0,0,0,0,1,0,0,0,1,440000.0
903,1152.0,3.0,1.0,5850.0,1955.0,388 Lyndale Ave,0,0,0,0,0,1,0,0,0,1,620000.0
904,1125.0,5.0,2.5,4000.0,1966.0,461 Oakdale St,0,0,0,0,0,1,0,0,0,1,690000.0
905,2102.0,3.0,1.5,5895.0,2000.0,302 Slater Blvd,0,0,0,0,0,1,0,0,0,1,516450.0
906,2440.0,6.0,5.0,6300.0,2019.0,5411 Arthur Kill Rd,0,0,0,0,0,1,0,0,0,1,850000.0
907,3347.0,6.0,5.0,6304.0,2020.0,10 Serenity Way,0,0,0,0,0,1,0,0,0,1,825000.0
908,1701.0,3.0,2.0,3920.0,1945.0,79-26 212 St,0,0,0,1,0,0,0,0,0,1,915000.0
909,929.0,1.0,1.5,353.0,1996.0,161 Emily Ln,0,0,0,0,0,1,1,0,0,0,295000.0
910,646.0,2.0,1.5,1742.0,1950.0,107-20 Watson Pl,0,0,0,1,0,0,0,0,0,1,424000.0
911,1480.0,2.0,1.0,2800.0,1925.0,101 Coursen Pl,0,0,0,0,0,1,0,0,0,1,389000.0
912,1514.0,3.0,1.0,3049.0,1925.0,112-12 203rd St,0,0,0,1,0,0,0,0,0,1,540000.0
913,2168.0,5.0,3.0,2614.0,1915.0,84-07 104th St,0,0,0,1,0,0,0,0,0,1,875000.0
914,2400.0,3.0,4.0,4000.0,2021.0,347 Ross Ave,0,0,0,0,0,1,0,0,0,1,1100000.0
915,1224.0,3.0,2.0,1742.0,1940.0,67-119 Clyde St,0,0,0,1,0,0,0,0,0,1,935000.0
916,2192.0,3.0,2.5,5000.0,1979.0,83 Augusta Ave,0,0,0,0,0,1,0,0,0,1,930000.0
917,1368.0,3.0,1.5,5535.0,1987.0,185 Rye Ave,0,0,0,0,0,1,0,0,0,1,645000.0
918,1680.0,3.0,2.5,2225.0,2004.0,85 Livingston Ave,0,0,0,0,0,1,0,0,0,1,620000.0
919,1204.0,3.0,2.5,2170.0,2004.0,20 Calvanico Ln,0,0,0,0,0,1,1,0,0,0,520000.0
920,1392.0,3.0,1.5,1783.0,1975.0,24 Kyle Ct,0,0,0,0,0,1,1,0,0,0,520000.0
921,2250.0,3.0,3.0,4000.0,1935.0,80 Grant Pl,0,0,0,0,0,1,0,0,0,1,610000.0
922,3286.0,6.0,3.5,6708.0,2020.0,23 Herbert St,0,0,0,0,0,1,0,0,0,1,1070000.0
