,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
394,2392.0,5.0,3.0,4800.0,1970.0,419 Richmond Hill Rd,Single Family Home,New Springville,Staten Island,775000.0
395,1008.0,3.0,1.0,2500.0,1915.0,51 Lexington Ave,Single Family Home,Port Richmond,Staten Island,530000.0
396,1760.0,5.0,2.0,4757.0,1930.0,185 Escanaba Ave,Single Family Home,Great Kills,Staten Island,785000.0
397,840.0,1.0,1.5,840.0,1978.0,1810 Forest Hill Rd,Condo,New Springville,Staten Island,328.0
398,1525.0,3.0,1.5,572.0,1978.0,521 Willow Rd E,Single Family Home,Westerleigh,Staten Island,450000.0
399,1936.0,2.0,2.0,968.0,1998.0,52 Jennifer Pl,Single Family Home,Bulls Head,Staten Island,459000.0
400,1292.0,3.0,2.0,2230.0,1990.0,21 Crittenden Pl,Single Family Home,Port Richmond,Staten Island,470000.0
401,1344.0,4.0,2.5,1975.0,1925.0,917 E 31st St,Single Family Home,Flatlands,Brooklyn,760000.0
402,1600.0,3.0,2.0,2300.0,1925.0,1782 Schenectady Ave,Single Family Home,Flatlands,Brooklyn,709000.0
403,2440.0,6.0,4.0,2667.0,1920.0,1223 78th St,Multi-Family Home,Dyker Heights,Brooklyn,1550000.0
404,1638.0,3.0,2.0,2200.0,1935.0,1454 83rd St,Multi-Family Home,Bensonhurst,Brooklyn,980000.0
405,1720.0,3.0,2.5,1740.0,2019.0,928 Richmond Rd,Condo,Concord,Staten Island,642500.0
406,2785.0,6.0,2.5,4356.0,1920.0,8041 90th Rd,Multi-Family Home,Woodhaven,New York,675000.0
407,1207.0,3.0,2.5,2178.0,1920.0,73-46 71st Pl,Single Family Home,Glendale,Queens,685000.0
408,1225.0,3.0,4.5,2095.0,2020.0,551 Hunter Ave,Single Family Home,Midland Beach,Staten Island,535000.0
409,675.0,2.0,1.0,4059.0,1925.0,14 Presley St,Single Family Home,Great Kills,Staten Island,360000.0
410,2900.0,5.0,4.5,4000.0,2016.0,251 Detroit Ave,Single Family Home,Annadale,Staten Island,1100000.0
411,3250.0,3.0,3.0,16552.8152,1960.0,90 Sunrise Ter,Single Family Home,Grymes Hill,Staten Island,1150000.0
412,1858.0,3.0,3.5,4545.0,1901.0,355 Craig Ave,Single Family Home,Tottenville,Staten Island,735000.0
413,1650.0,3.0,3.0,2600.0,1932.0,468 Jewett Ave,Single Family Home,Westerleigh,Staten Island,550000.0
414,2184.0,4.0,3.5,4324.0,2014.0,158 Muller Ave,Single Family Home,Westerleigh,Staten Island,1125000.0
415,1326.0,2.0,1.5,3139.0,1910.0,14 Cottage Pl,Single Family Home,Port Richmond,Staten Island,550000.0
416,2047.0,3.0,3.0,2000.0,1940.0,2205 E 26th St,Single Family Home,Sheepshead Bay,Brooklyn,905000.0
417,1787.0,5.0,3.0,6600.0,1960.0,68 Gansevoort Blvd,Single Family Home,Westerleigh,Staten Island,885000.0
418,2160.0,3.0,1.5,1728.0,1997.0,44 Galvaston Loop,Condo,New Springville,Staten Island,710000.0
419,2584.0,3.0,2.5,6800.0,1960.0,312 Tysens Ln,Single Family Home,Oakwood,Staten Island,855000.0
420,1188.0,3.0,2.5,2114.0,1940.0,8915 16th Ave,Single Family Home,Bath Beach,Brooklyn,910000.0
421,1800.0,3.0,2.5,2200.0,1986.0,28 Bosworth St,Single Family Home,West Brighton,Staten Island,623000.0
422,1092.0,3.0,2.0,6000.0,1950.0,230 Bryson Ave,Single Family Home,Westerleigh,Staten Island,680000.0
423,1400.0,4.0,1.5,4000.0,1963.0,100 Delaware St,Single Family Home,Dongan Hills,Staten Island,747500.0
424,2080.0,3.0,1.5,4254.0,1940.0,47 Thomas St,Single Family Home,Oakwood,Staten Island,837000.0
425,1536.0,3.0,2.5,2400.0,1975.0,42 Rowan Ave,Single Family Home,Midland Beach,Staten Island,570000.0
426,984.0,3.0,2.5,1023.0,1992.0,49 Greenfield Ct,Single Family Home,Clifton,Staten Island,484000.0
427,2736.0,8.0,3.0,1900.0,1920.0,242 Covert St,Multi-Family Home,Bushwick,Brooklyn,940000.0
428,1944.0,4.0,2.5,4100.0,1969.0,175 Cedar Ave,Single Family Home,South Beach,Staten Island,466000.0
429,2000.0,3.0,1.5,1840.0,1972.0,36 Chestnut Cir,Condo,Arden Heights,Staten Island,500000.0
430,1672.0,3.0,2.5,1992.0,1965.0,2637 E 63rd St,Single Family Home,Mill Basin,Brooklyn,825000.0
431,1782.0,3.0,2.5,1800.0,1940.0,60-45 69 Pl,Single Family Home,Maspeth,New York,815000.0
432,1500.0,3.0,1.0,2500.0,2003.0,509 Gansevoort Blvd,Single Family Home,Manor Heights,Staten Island,660000.0
433,1546.0,2.0,1.0,2000.0,1955.0,21-09 73rd St,Single Family Home,Astoria,New York,915000.0
434,1274.0,3.0,1.5,1750.0,1925.0,1073 E 26th St,Single Family Home,Midwood,Brooklyn,500000.0
435,1600.0,5.0,2.0,1376.0,1930.0,1424 76th St,Multi-Family Home,Bensonhurst,Brooklyn,835000.0
436,1616.0,4.0,1.5,2614.0,1926.0,68-46 Manse St,Single Family Home,Forest Hills,Queens,840000.0
437,1637.0,4.0,3.0,4792.0,1955.0,246-19 54th Ave,Single Family Home,Douglaston,Queens,930000.0
438,1112.0,4.0,3.0,2614.0,1930.0,117-48 140th St,Single Family Home,South Jamaica,Queens,615000.0
439,2491.0,3.0,2.5,4657.0,2013.0,24 Persimmon Ln,Single Family Home,New Springville,Staten Island,770000.0
440,2400.0,4.0,3.5,3800.0,2001.0,1064 Sinclair Ave,Single Family Home,Woodrow,Staten Island,909000.0
441,1880.0,4.0,2.0,2800.0,1975.0,89 E Macon Ave,Single Family Home,Eltingville,Staten Island,642000.0
442,2214.0,3.0,1.5,4400.0,1970.0,39 Pilcher St,Single Family Home,Willowbrook,Staten Island,840000.0
443,1576.0,3.0,2.5,3049.0,1930.0,10440 200th St,Single Family Home,Hollis,New York,618000.0
444,1925.0,4.0,2.0,3600.0,1965.0,85 Lyndale Ave,Single Family Home,Eltingville,Staten Island,690000.0
445,2301.0,4.0,2.5,2500.0,1999.0,73 Seguine Loop,Single Family Home,Prince's Bay,Staten Island,638000.0
446,944.0,2.0,2.0,2610.0,1991.0,38 Stone Crest Ct,Single Family Home,Great Kills,Staten Island,425000.0
447,1600.0,3.0,2.5,2565.0,2002.0,1065 Sheldon Ave,Single Family Home,Woodrow,Staten Island,683300.0
448,1740.0,3.0,1.5,2295.0,1978.0,344 Bartlett Ave,Single Family Home,Eltingville,Staten Island,650000.0
449,1040.0,2.0,1.5,2300.0,1990.0,223 Roma Ave,Condo,Oakwood,Staten Island,435000.0
450,3168.0,6.0,3.0,2552.0,1945.0,8805 26th Ave,Multi-Family Home,Gravesend,Brooklyn,1230000.0
451,1258.0,3.0,2.5,2100.0,2020.0,204 Cuba Ave,Single Family Home,Oakwood,Staten Island,648000.0
452,4550.0,4.0,3.5,11325.6104,1984.0,1336 Woodrow Rd,Single Family Home,Woodrow,Staten Island,970000.0
453,2372.0,4.0,2.5,2500.0,1984.0,449 Fanning St,Single Family Home,Manor Heights,Staten Island,685000.0
454,3100.0,5.0,5.0,10018.809200000002,1999.0,42 Sherwood Ave,Single Family Home,Pleasant Plains,Staten Island,950000.0
455,2700.0,5.0,3.5,7800.0,1988.0,162 Portage Ave,Single Family Home,Manor Heights,Staten Island,800000.0
456,1400.0,2.0,2.0,2970.0,1920.0,60 Josephine St,Single Family Home,Westerleigh,Staten Island,519999.0
457,2112.0,3.0,2.0,3400.0,1920.0,92 Hanover Ave,Single Family Home,Prince's Bay,Staten Island,697000.0
458,2097.0,4.0,1.5,5874.0,1964.0,92 Bolivar St,Single Family Home,Todt Hill,Staten Island,860000.0
459,1660.0,3.0,2.5,2113.0,1998.0,27 Forest Ave,Single Family Home,Tompkinsville,Staten Island,594000.0
460,1320.0,3.0,1.5,1420.0,1960.0,736 N Railroad Ave,Single Family Home,Dongan Hills,Staten Island,570000.0
461,1088.0,3.0,2.0,950.0,1925.0,2042 W 7th St,Single Family Home,Gravesend,Brooklyn,799000.0
462,1488.0,3.0,3.5,2500.0,2020.0,49 Hamilton St,Single Family Home,Stapleton,Staten Island,560000.0
463,1057.0,3.0,1.0,3000.0,1930.0,15 Dana St,Single Family Home,West Brighton,Staten Island,610000.0
464,2000.0,3.0,2.5,3110.0,1999.0,121 Sharrott Ave,Single Family Home,Pleasant Plains,Staten Island,647000.0
465,3000.0,8.0,3.0,2003.0,1910.0,327 51st St,Multi-Family Home,Sunset Park,Brooklyn,890000.0
466,737.0,2.0,1.5,2614.0,1925.0,60-77 59th Dr,Single Family Home,Maspeth,New York,669000.0
467,1480.0,3.0,1.5,2614.0,1935.0,90-45 55th Ave,Single Family Home,Elmhurst,New York,888000.0
468,983.0,2.0,1.5,1300.0,1920.0,1249 E 59th St,Single Family Home,Flatlands,Brooklyn,469500.0
469,2400.0,4.0,3.0,4433.0,1960.0,320 Whitman Dr,Single Family Home,Mill Basin,Brooklyn,1375000.0
470,1680.0,3.0,2.5,2600.0,1998.0,1073 Rensselaer Ave,Single Family Home,Woodrow,Staten Island,700000.0
471,1720.0,3.0,2.0,8910.0,1945.0,115 Wheeling Ave,Single Family Home,Prince's Bay,Staten Island,720000.0
472,3993.0,5.0,4.5,5335.0,1984.0,71 Ravenna St,Single Family Home,Annadale,Staten Island,960000.0
473,1911.0,3.0,2.5,4100.0,1965.0,5 Ridge Ave,Single Family Home,Concord,Staten Island,760000.0
474,1248.0,3.0,2.0,3800.0,2017.0,754 Patterson Ave,Single Family Home,Midland Beach,Staten Island,550000.0
475,3000.0,3.0,2.5,3000.0,1994.0,32 Robin Ct,Condo,Woodrow,Staten Island,715000.0
476,1836.0,3.0,2.5,4000.0,1910.0,443 79th St,Single Family Home,Bay Ridge,Brooklyn,1425000.0
477,1080.0,2.0,2.5,1200.0,2004.0,23 Justin Ave,Condo,Bay Terrace,Staten Island,495000.0
478,3276.0,7.0,4.0,2608.0,1931.0,6808 21st Ave,Multi-Family Home,Bensonhurst,Brooklyn,1720000.0
479,1960.0,6.0,3.0,3000.0,1930.0,2359 63rd St,Multi-Family Home,Borough Park,Brooklyn,1350000.0
480,1500.0,3.0,1.5,2000.0,2020.0,363 Freeborn St,Single Family Home,Midland Beach,Staten Island,580000.0
481,1616.0,4.0,3.0,2800.0,1930.0,1626 Madison Pl,Multi-Family Home,Marine Park,Brooklyn,925000.0
482,2400.0,4.0,1.0,49.0,1984.0,133 Rockne St,Single Family Home,New Springville,Staten Island,550000.0
483,1880.0,3.0,2.5,2800.0,1978.0,210 Woodrow Rd,Single Family Home,Eltingville,Staten Island,639000.0
484,1350.0,3.0,1.5,1500.0,1986.0,10 Cherrywood Ct,Condo,Great Kills,Staten Island,470000.0
485,2220.0,4.0,2.0,4280.0,1965.0,28 Holgate St,Single Family Home,Westerleigh,Staten Island,770000.0
486,1380.0,3.0,1.5,1400.0,1996.0,531 Lynn St,Condo,Oakwood,Staten Island,500000.0
487,1900.0,3.0,2.0,2000.0,1925.0,2921 Fillmore Ave,Single Family Home,Marine Park,Brooklyn,730000.0
488,1196.0,3.0,2.0,5690.0,1955.0,233 Little Clove Rd,Single Family Home,Sunnyside,Staten Island,608000.0
489,784.0,2.0,1.5,1035.0,1996.0,41 Greenfield Ct,Condo,Clifton,Staten Island,420000.0
490,1230.0,3.0,2.0,2000.0,1925.0,1651 E 48th St,Single Family Home,Flatlands,Brooklyn,752000.0
491,3756.0,5.0,4.0,2523.0,1901.0,130-134 Watchogue Rd,Multi-Family Home,Westerleigh,Staten Island,900000.0
492,1302.0,3.0,2.5,3690.0,1910.0,134 Greenfield Ave,Single Family Home,Clifton,Staten Island,538000.0
493,1666.0,5.0,2.5,1666.0,1910.0,3907 7th Ave,Multi-Family Home,Sunset Park,Brooklyn,1060000.0
494,1187.0,2.0,1.5,1471.0,1986.0,64 Seguine Pl,Condo,Annadale,Staten Island,415000.0
495,1184.0,2.0,1.0,2531.0,1899.0,805 Van Duzer St,Single Family Home,Stapleton,Staten Island,200000.0
496,1292.0,3.0,3.0,1742.0,1905.0,90-08 86th Rd,Single Family Home,Woodhaven,New York,632000.0
497,950.0,3.0,2.5,1120.0,2002.0,43 Studio Ln,Single Family Home,Clifton,Staten Island,450000.0
498,1646.0,3.0,3.5,2774.0,1998.0,57 Belfast Ave,Single Family Home,New Dorp,Staten Island,700000.0
499,1960.0,3.0,1.5,3306.0,1997.0,469 Harold Ave,Single Family Home,Annadale,Staten Island,820000.0
500,2464.0,4.0,3.0,4000.0,1960.0,2542 E 65th St,Single Family Home,Mill Basin,Brooklyn,1115000.0
501,1260.0,2.0,2.0,2500.0,1925.0,93 Sanford Pl,Single Family Home,Castleton Corners,Staten Island,585000.0
502,2216.0,3.0,2.5,2500.0,1986.0,33 Corona Ave,Single Family Home,Great Kills,Staten Island,635000.0
503,1861.0,5.0,3.0,3882.0,1999.0,1304 Richmond Ave,Single Family Home,Graniteville,Staten Island,720000.0
504,2224.0,3.0,2.5,1152.0,1999.0,52 Forest Ln,Condo,Tottenville,Staten Island,499000.0
505,2340.0,5.0,2.5,2000.0,1935.0,2046 E 34th St,Multi-Family Home,Marine Park,Brooklyn,910000.0
506,1275.0,2.0,2.0,2820.0,1930.0,41 Wild Ave,Single Family Home,Travis - Chelsea,Staten Island,505000.0
507,1252.0,3.0,1.0,2800.0,1925.0,11 Hawthorne Ave,Single Family Home,Westerleigh,Staten Island,525000.0
508,2817.0,4.0,3.0,5000.0,1970.0,177 Lamoka Ave,Single Family Home,Great Kills,Staten Island,850000.0
509,839.0,2.0,1.0,2100.0,1920.0,12 Presley St,Single Family Home,Great Kills,Staten Island,423000.0
510,1364.0,3.0,1.5,946.0,1988.0,18A Fuller Ct,Condo,Great Kills,Staten Island,485000.0
511,1800.0,3.0,1.5,2408.0,1920.0,43 Lockman Ave,Single Family Home,Mariners Harbor,Staten Island,522000.0
512,3016.0,3.0,3.0,4200.0,1975.0,248 Kelly Blvd,Single Family Home,New Springville,Staten Island,930000.0
513,2267.0,3.0,2.5,2500.0,2004.0,150 Fairfield St,Single Family Home,Great Kills,Staten Island,724000.0
514,2196.0,3.0,2.5,1778.0,1945.0,129 Bay 7 St,Single Family Home,Bath Beach,Brooklyn,998000.0
515,1320.0,3.0,1.5,1708.0,1950.0,8843 18th Ave,Single Family Home,Bath Beach,Brooklyn,1080000.0
516,1320.0,3.0,1.5,1708.0,1950.0,8843 18th Ave,Single Family Home,Bath Beach,Brooklyn,1080000.0
517,1248.0,3.0,1.5,2150.0,1920.0,1465 E 56th St,Single Family Home,Flatlands,Brooklyn,608000.0
518,1320.0,3.0,1.5,2808.0,1955.0,1361 E 89th St,Single Family Home,Canarsie,Brooklyn,490000.0
519,2142.0,5.0,2.0,6000.0,1930.0,11302 Hannibal St,Single Family Home,Hollis,New York,560000.0
520,1400.0,4.0,1.0,4000.0,1905.0,141 Highview Ave,Single Family Home,New Brighton,Staten Island,439500.0
521,1060.0,2.0,1.5,1020.0,1994.0,66 Ashley Ln,Single Family Home,Rossville,Staten Island,480000.0
522,1498.0,4.0,1.5,2000.0,1920.0,1852 78th St,Single Family Home,Bensonhurst,Brooklyn,887000.0
523,736.0,2.0,2.0,2700.0,1925.0,254 Jacques Ave,Single Family Home,New Dorp Beach,Staten Island,375000.0
524,1980.0,2.0,2.0,3104.0,1920.0,194 Chandler Ave,Single Family Home,Westerleigh,Staten Island,700000.0
525,1508.0,3.0,3.0,4205.0,1920.0,53 Lynhurst Ave,Single Family Home,Rosebank,Staten Island,624000.0
526,2268.0,6.0,2.5,3920.0,1970.0,212-52 Whitehall Ter,Single Family Home,Queens Village,New York,920000.0
527,1216.0,3.0,2.5,1742.0,1920.0,147-37 Coolidge Ave,Single Family Home,Briarwood,Queens,720000.0
528,1224.0,3.0,2.0,1742.0,1950.0,21-42 81st St,Single Family Home,Astoria,New York,815000.0
529,1280.0,3.0,2.5,2614.0,1920.0,107-12 135th St,Single Family Home,South Ozone Park,New York,637000.0
530,2100.0,3.0,1.5,7680.0,1985.0,184 Chelsea St,Single Family Home,Tottenville,Staten Island,775000.0
531,2288.0,5.0,5.0,3100.0,1975.0,78 Shale St,Single Family Home,New Springville,Staten Island,838000.0
532,4242.0,4.0,4.5,5000.0,2020.0,390 Yetman Ave,Single Family Home,Tottenville,Staten Island,1155000.0
533,2199.0,3.0,1.5,4000.0,1975.0,139 Getz Ave,Single Family Home,Eltingville,Staten Island,800000.0
534,1440.0,3.0,2.5,2500.0,1987.0,1096 Rensselaer Ave,Single Family Home,Woodrow,Staten Island,675000.0
535,2540.0,4.0,3.5,4107.0,1997.0,859 Rossville Ave,Single Family Home,Rossville,Staten Island,720000.0
536,2220.0,4.0,3.5,5637.0,2020.0,35 Howe St,Single Family Home,West Brighton,Staten Island,868000.0
537,2110.0,3.0,1.5,3540.0,1960.0,50 Linton Pl,Single Family Home,Great Kills,Staten Island,655000.0
538,1148.0,3.0,2.0,3000.0,1920.0,1726 E 52nd St,Single Family Home,Flatlands,Brooklyn,640000.0
539,1200.0,3.0,2.5,3052.0,2000.0,35 Arkansas Ave,Single Family Home,Great Kills,Staten Island,660800.0
540,1612.0,4.0,1.5,4000.0,1970.0,949 Stafford Ave,Single Family Home,Woodrow,Staten Island,730000.0
541,1700.0,3.0,2.0,2200.0,1930.0,4576 Bedford Ave,Single Family Home,Sheepshead Bay,Brooklyn,789000.0
542,1971.0,3.0,1.5,1817.0,1955.0,2005 Gerritsen Ave,Single Family Home,Marine Park,Brooklyn,803000.0
543,1185.0,3.0,1.5,4200.0,1985.0,419 Main St,Single Family Home,Tottenville,Staten Island,745000.0
544,2496.0,3.0,3.0,4000.0,1980.0,334 Doane Ave,Single Family Home,Great Kills,Staten Island,869000.0
545,1360.0,4.0,2.0,1855.0,1930.0,1969 E 29th St,Single Family Home,Sheepshead Bay,Brooklyn,835000.0
546,3400.0,4.0,4.5,4700.0,2007.0,228 Melvin Ave,Single Family Home,Travis - Chelsea,Staten Island,959000.0
547,1036.0,3.0,1.0,1800.0,1925.0,1949 E 37th St,Single Family Home,Marine Park,Brooklyn,598000.0
548,1200.0,3.0,1.5,3534.0,1998.0,758 Bloomingdale Rd,Single Family Home,Rossville,Staten Island,599000.0
549,3296.0,6.0,6.0,3050.0,1980.0,45 Monitor St,Single Family Home,Williamsburg,Brooklyn,1695000.0
550,1008.0,2.0,1.5,1800.0,1925.0,1872 E 36th St,Single Family Home,Marine Park,Brooklyn,620000.0
551,1200.0,3.0,2.5,2700.0,1970.0,415 Montreal Ave,Single Family Home,Oakwood,Staten Island,555000.0
552,1500.0,3.0,3.5,3102.0,2018.0,27 Apricot Ct,Single Family Home,Rossville,Staten Island,660000.0
553,936.0,2.0,1.5,1701.0,1975.0,81 Armstrong Ave,Single Family Home,Great Kills,Staten Island,468000.0
554,1690.0,3.0,2.0,1746.0,1950.0,1122 E 221st St,Single Family Home,Williamsbridge,Bronx,530000.0
555,2268.0,3.0,3.5,4940.0,1905.0,129 Highview Ave,Single Family Home,New Brighton,Staten Island,530000.0
556,1620.0,2.0,2.0,1296.0,1940.0,219 Ryder Ave,Single Family Home,Midwood,Brooklyn,750000.0
557,840.0,1.0,1.5,840.0,1981.0,77 Rumson Rd,Condo,New Springville,Staten Island,325000.0
558,1232.0,2.0,1.5,1300.0,1990.0,1971 S Railroad Ave,Condo,Oakwood,Staten Island,490000.0
559,1492.0,7.0,3.5,2324.0,2005.0,56 Santa Monica Ln,Single Family Home,Woodrow,Staten Island,630000.0
560,1890.0,3.0,2.5,2725.0,2006.0,26 White St,Single Family Home,Rosebank,Staten Island,670000.0
561,560.0,3.0,2.5,2000.0,1925.0,956 E 95th St,Single Family Home,Canarsie,Brooklyn,595000.0
562,1700.0,5.0,2.0,1800.0,1925.0,1675 Bay Ridge Pkwy,Multi-Family Home,Bensonhurst,Brooklyn,998000.0
563,1620.0,3.0,2.5,2000.0,1930.0,7902 14th Ave,Single Family Home,Dyker Heights,Brooklyn,1180000.0
564,2220.0,5.0,3.0,4000.0,1965.0,125 Barlow Dr S,Single Family Home,Mill Basin,Brooklyn,1170000.0
565,1204.0,3.0,2.5,2500.0,2004.0,64 Whitney Ave,Single Family Home,Grasmere,Staten Island,670000.0
566,1320.0,3.0,2.5,6850.0,1905.0,31 Layton Ave,Single Family Home,New Brighton,Staten Island,499000.0
567,1200.0,3.0,1.0,5800.0,1955.0,17 Shirley Ave,Single Family Home,Eltingville,Staten Island,552000.0
568,1946.0,5.0,3.0,2900.0,1925.0,525 Cary Ave,Single Family Home,West Brighton,Staten Island,420000.0
569,1560.0,3.0,2.0,3822.0,1930.0,5 Washington Pl,Single Family Home,Port Richmond,Staten Island,400000.0
570,1834.0,3.0,2.0,3920.0,1940.0,29-23 171 St,Single Family Home,Flushing,New York,1105000.0
571,2411.0,6.0,5.0,4050.0,2020.0,315 Bartlett Ave,Single Family Home,Eltingville,Staten Island,999999.0
572,1181.0,4.0,1.5,6534.0,1915.0,154-46 10 Ave,Single Family Home,Whitestone,New York,970000.0
573,1800.0,7.0,2.0,2178.0,1925.0,111-09 106th St,Multi-Family Home,South Ozone Park,Queens,849000.0
574,1300.0,3.0,1.5,4792.0,1925.0,61 South Ave,Single Family Home,Mariners Harbor,Staten Island,490000.0
575,950.0,2.0,2.0,2178.0,1940.0,199-21 24th Rd,Single Family Home,Clearview,Queens,755500.0
576,950.0,2.0,2.0,2178.0,1940.0,199-21 24th Rd,Single Family Home,Clearview,Queens,755500.0
577,2245.0,4.0,2.0,4000.0,1970.0,5 Brandis Ave,Single Family Home,Eltingville,Staten Island,715000.0
578,1568.0,3.0,2.5,2000.0,1935.0,1641 E 31st St,Single Family Home,Marine Park,Brooklyn,859000.0
579,1308.0,3.0,2.5,3928.0,2004.0,51 Ridgeway Ave,Single Family Home,Travis - Chelsea,Staten Island,625000.0
580,1804.0,4.0,2.5,2100.0,2014.0,158 Moreland St,Single Family Home,Midland Beach,Staten Island,730000.0
581,2000.0,3.0,3.0,5880.0,1999.0,199 Wood Ave,Single Family Home,Tottenville,Staten Island,755000.0
582,2000.0,3.0,1.5,3360.0,1925.0,485 College Ave,Single Family Home,Westerleigh,Staten Island,725000.0
583,2206.0,3.0,2.5,1854.0,1992.0,114 Pembrook Loop,Condo,Woodrow,Staten Island,600000.0
584,1700.0,3.0,2.5,7020.0,2010.0,79 Perona Ln,Condo,Great Kills,Staten Island,675000.0
585,1332.0,3.0,2.5,2842.0,1975.0,490 Wainwright Ave,Single Family Home,Eltingville,Staten Island,645000.0
586,3285.0,7.0,3.0,1900.0,1901.0,427 64th St,Multi-Family Home,Sunset Park,Brooklyn,1300000.0
587,504.0,0.0,1.0,504.0,1988.0,29 Winding Woods Loop,Condo,Tottenville,Staten Island,179000.0
588,1260.0,3.0,1.0,5840.0,1925.0,52 Oceanic Ave,Single Family Home,Eltingville,Staten Island,620000.0
589,880.0,3.0,1.5,2850.0,1962.0,205 Willard Ave,Single Family Home,Westerleigh,Staten Island,520000.0
590,2160.0,3.0,2.5,4040.0,1925.0,96 Crowell Ave,Single Family Home,Westerleigh,Staten Island,846500.0
591,1576.0,3.0,2.0,4320.0,1935.0,123 Gansevoort Blvd,Single Family Home,Westerleigh,Staten Island,750000.0
592,2799.0,5.0,4.5,3807.0,2012.0,24 Sweetwater Ave,Single Family Home,Great Kills,Staten Island,995000.0
593,8360.0,8.0,9.0,2310.0,1892.0,42 W 70th St,Condo,Upper West Side,Manhattan,8000000.0
594,2430.0,3.0,3.5,2850.0,2004.0,37 Fox Hill Ter,Single Family Home,Rosebank,Staten Island,810000.0
595,2233.0,3.0,3.5,2500.0,2000.0,20 Pitney Ave,Single Family Home,Woodrow,Staten Island,660000.0
596,1152.0,3.0,1.5,2500.0,1965.0,144 Brookfield Ave,Single Family Home,Great Kills,Staten Island,565000.0
597,2484.0,5.0,5.0,1800.0,1965.0,2605 E 63rd St,Multi-Family Home,Mill Basin,Brooklyn,967500.0
598,1449.0,3.0,2.0,1450.0,1930.0,26 Targee St,Single Family Home,Stapleton,Staten Island,400000.0
599,1600.0,3.0,2.5,2000.0,1989.0,597 Greeley Ave,Condo,Midland Beach,Staten Island,530000.0
600,975.0,3.0,1.0,2465.0,1986.0,41 Ackerman St,Single Family Home,Great Kills,Staten Island,460000.0
601,1776.0,4.0,4.0,3425.0,2003.0,7120 Bergen Ct,Multi-Family Home,Bergen Beach,Brooklyn,960000.0
602,2365.0,2.0,1.5,2539.0,2007.0,24 Chart Loop,Single Family Home,Charleston,Staten Island,680000.0
603,1400.0,3.0,2.0,3100.0,1910.0,230 Charles Ave,Single Family Home,Port Richmond,Staten Island,515000.0
604,1400.0,3.0,2.0,3100.0,1910.0,230 Charles Ave,Single Family Home,Port Richmond,Staten Island,515000.0
605,2200.0,4.0,2.0,2825.0,1925.0,121 Osgood Ave,Single Family Home,Stapleton,Staten Island,250000.0
606,1350.0,3.0,1.5,4792.0,1950.0,198-14 51 Ave,Single Family Home,Auburndale,Queens,920000.0
607,1224.0,4.0,3.0,3920.0,1965.0,138-09 15th Ave,Single Family Home,Whitestone,New York,998000.0
608,2400.0,5.0,3.5,3049.0,2001.0,42-11 194th St,Multi-Family Home,Auburndale,Queens,1335000.0
609,1471.0,3.0,2.0,1742.0,1920.0,6919 69th Pl,Single Family Home,Glendale,Queens,721000.0
610,1553.0,4.0,3.5,560.0,1996.0,198 Ilyssa Way,Single Family Home,Eltingville,Staten Island,468888.0
611,2107.0,3.0,2.5,2900.0,1985.0,78 Boyce Ave,Single Family Home,Great Kills,Staten Island,662000.0
612,1963.0,4.0,3.0,4040.0,1940.0,89 Cuba Ave,Single Family Home,New Dorp Beach,Staten Island,925000.0
613,2400.0,3.0,3.5,4275.0,2006.0,848 Ionia Ave,Single Family Home,Woodrow,Staten Island,985000.0
614,1976.0,3.0,2.5,2000.0,1977.0,60 Claradon Ln,Condo,Grasmere,Staten Island,613000.0
615,2480.0,5.0,2.5,1940.0,1935.0,8101 11th Ave,Multi-Family Home,Dyker Heights,Brooklyn,1500000.0
616,2392.0,6.0,3.0,4200.0,1960.0,200 Reno Ave,Single Family Home,New Dorp,Staten Island,870000.0
617,1464.0,3.0,2.0,5730.0,1930.0,39 Rockland Ave,Single Family Home,East Shore,Staten Island,720000.0
618,1820.0,3.0,2.0,5720.0,1960.0,31 Clinton Ct,Single Family Home,New Brighton,Staten Island,575000.0
619,1964.0,6.0,3.0,2667.0,1915.0,572 E 32nd St,Single Family Home,Flatbush,Brooklyn,840000.0
620,1410.0,4.0,2.0,5000.0,1960.0,155 Abingdon Ave,Single Family Home,Great Kills,Staten Island,790000.0
621,1248.0,3.0,1.5,2576.0,1974.0,419 Pompey Ave,Single Family Home,Eltingville,Staten Island,523000.0
622,1408.0,3.0,1.5,2000.0,1925.0,1218 E 59th St,Single Family Home,Flatlands,Brooklyn,705000.0
623,1165.0,2.0,1.5,2000.0,1990.0,29 Arthur Ct,Condo,Westerleigh,Staten Island,490000.0
624,1568.0,3.0,2.0,2017.0,1930.0,2033 E 37th St,Single Family Home,Marine Park,Brooklyn,725000.0
625,1830.0,3.0,2.5,946.0,1988.0,26 Croft Ct,Condo,Great Kills,Staten Island,572500.0
626,2496.0,5.0,3.0,5162.0,1960.0,364 8th St,Single Family Home,Oakwood,Staten Island,940000.0
627,904.0,2.0,3.0,2333.0,1930.0,164 Avenue V,Single Family Home,Gravesend,Brooklyn,738000.0
628,1499.0,3.0,3.5,2500.0,1935.0,155 Norfolk St,Single Family Home,Manhattan Beach,Brooklyn,1400000.0
629,2475.0,4.0,2.0,3672.0,1935.0,34 Rainbow Ave,Single Family Home,Port Richmond,Staten Island,625000.0
