,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
3543,0.0,-1.0,-1.0,-1.0,1983,5 E 22nd St Apt 21L,-1,Flatiron District,Manhattan,-1.0
3544,0.0,-1.0,-1.0,-1.0,1928,18 Pine St # 1201,-1,-1,-1,-1.0
3545,0.0,-1.0,-1.0,2000.0,1901,569 Jerome St,Multi-Family Home,East New York,Brooklyn,-1.0
3546,0.0,-1.0,-1.0,-1.0,-1,200 E 32nd St Apt 34A,-1,Kips Bay,Manhattan,-1.0
3547,0.0,-1.0,-1.0,-1.0,1998,350 E 82nd St Apt 2A,-1,Upper East Side,Manhattan,-1.0
3548,0.0,-1.0,-1.0,-1.0,2013,325 W Broadway Apt 4B,-1,-1,-1,-1.0
3549,0.0,-1.0,-1.0,4980.0,1950,24668 87th Ave,Single Family Home,Bellerose,New York,-1.0
3550,0.0,-1.0,-1.0,-1.0,-1,3441 78th St Apt 1A,-1,Jackson Heights,New York,-1.0
3551,0.0,-1.0,-1.0,2500.0,1920,317 E 235th St,Single Family Home,Woodlawn Heights,Bronx,-1.0
3552,0.0,-1.0,-1.0,2375.0,1899,1827 Barnes Ave,Multi-Family Home,Van Nest,Bronx,-1.0
3553,0.0,-1.0,-1.0,-1.0,-1,400 E 85th St Apt 11G,-1,Upper East Side,Manhattan,-1.0
3554,0.0,-1.0,-1.0,-1.0,-1,91 153rd Ave Unit 108,-1,Howard Beach,New York,-1.0
3555,0.0,-1.0,-1.0,-1.0,-1,115 E 9th St Apt 6A,-1,Greenwich Village,Manhattan,-1.0
3556,0.0,-1.0,-1.0,-1.0,-1,20 E 35th St,Condo,-1,-1,-1.0
3557,0.0,-1.0,-1.0,-1.0,-1,181 E 73rd St Apt 10C,-1,Upper East Side,Manhattan,-1.0
3558,0.0,-1.0,-1.0,2750.0,1930,21 E 10th Rd,Single Family Home,-1,-1,-1.0
3559,0.0,-1.0,-1.0,2054.0,-1,3931 New Utrecht Ave Apt 1,-1,Borough Park,Brooklyn,-1.0
3560,0.0,-1.0,-1.0,-1.0,1920,226 Saint James Pl Apt 2R,-1,Clinton Hill,Brooklyn,-1.0
3561,0.0,-1.0,-1.0,-1.0,1962,343 E 30th St Apt 17H,-1,Kips Bay,Manhattan,-1.0
3562,0.0,-1.0,-1.0,-1.0,2003,99 John St Apt 212,-1,Financial District,New York,-1.0
3563,0.0,-1.0,-1.0,4000.0,1940,14439 167th St,Multi-Family Home,Springfield Gardens,New York,-1.0
3564,0.0,-1.0,-1.0,-1.0,-1,1623 3rd Ave Apt 19B,-1,Upper East Side,Manhattan,-1.0
3565,0.0,-1.0,-1.0,40510.8372,2006,15031 12th Ave Apt 120,-1,Whitestone,New York,-1.0
3566,0.0,-1.0,-1.0,3600.0,1925,1810 E 22nd St,Single Family Home,Sheepshead Bay,Brooklyn,-1.0
3567,0.0,-1.0,-1.0,2000.0,1920,975 80th St,Single Family Home,Dyker Heights,Brooklyn,-1.0
3568,0.0,-1.0,-1.0,5880.0,1913,805 Ocean Ave # 16,-1,Flatbush,Brooklyn,-1.0
3569,0.0,-1.0,-1.0,12196.811200000002,1968,159 W 53rd St Apt 20A,-1,Theater District,Manhattan,-1.0
3570,0.0,-1.0,-1.0,2834.0,-1,3343 Junction Blvd Apt 5D,-1,-1,-1,-1.0
3571,0.0,-1.0,-1.0,-1.0,-1,7841 226th St # B,-1,Bayside,New York,-1.0
3572,0.0,-1.0,-1.0,-1.0,-1,876 Park Ave Apt 11S,-1,Upper East Side,Manhattan,-1.0
3573,0.0,-1.0,-1.0,-1.0,-1,5 Tudor City Pl Apt 901,-1,Midtown East,New York,-1.0
3574,0.0,-1.0,-1.0,-1.0,-1,16015 Powells Cove Blvd # 0000E3,-1,Whitestone,New York,-1.0
3575,0.0,-1.0,-1.0,-1.0,-1,222 Bowery # 2N,-1,NoLita,Manhattan,-1.0
3576,0.0,-1.0,-1.0,40510.8372,2006,15031 12th Ave Apt 114,-1,Whitestone,New York,-1.0
3577,0.0,-1.0,-1.0,5231.0,1950,36 Center Dr,Single Family Home,Whitestone,Queens,-1.0
3578,0.0,-1.0,-1.0,2233.0,-1,9214 Rockaway Beach Blvd,Multi-Family Home,-1,-1,-1.0
3579,0.0,-1.0,-1.0,4000.0,1940,16036 96th St,Multi-Family Home,Howard Beach,New York,-1.0
3580,0.0,-1.0,-1.0,9464.0,-1,327 Central Park W # 9C,-1,Upper West Side,Manhattan,-1.0
3581,0.0,-1.0,-1.0,2000.0,1925,664 E 37th St,Single Family Home,East Flatbush,Brooklyn,-1.0
3582,0.0,-1.0,-1.0,2500.0,1925,319 Fenimore St,Multi-Family Home,Flatbush,Brooklyn,-1.0
3583,0.0,-1.0,-1.0,97138.8892,-1,190 Cozine Ave # 64A,-1,East New York,Brooklyn,-1.0
3584,0.0,-1.0,-1.0,2425.0,1925,467 E 96th St,Multi-Family Home,East Flatbush,Brooklyn,-1.0
3585,0.0,-1.0,-1.0,6000.0,1930,18932 113th Ave,Single Family Home,Hollis,New York,-1.0
3586,0.0,-1.0,-1.0,3758.0,2006,2438 Beach Channel Dr,Multi-Family Home,Far Rockaway,New York,-1.0
3587,0.0,-1.0,-1.0,2880.0,1940,2029 29th St,Single Family Home,Astoria,New York,-1.0
3588,0.0,-1.0,-1.0,-1.0,-1,3015 Hobart St Apt 5H,-1,-1,-1,-1.0
3589,0.0,-1.0,-1.0,-1.0,-1,8523 Broadway Apt C1,-1,-1,-1,-1.0
3590,0.0,-1.0,-1.0,-1.0,-1,2090 E Tremont Ave Apt 9A,-1,Parkchester,Bronx,-1.0
3591,1400.0,4.0,2.0,900.0,1981,134 Timber Ridge Dr,Condo,Great Kills,Staten Island,460000.0
3592,1080.0,2.0,2.0,-1.0,1993,2613 Emmons Ave Apt 1A,-1,-1,-1,730000.0
3593,2816.0,3.0,3.5,4500.0,1986,40 Hillcrest St,Single Family Home,Great Kills,Staten Island,914000.0
3594,1778.0,4.0,-1.0,2200.0,1982,75 Purdue St,Single Family Home,New Springville,Staten Island,643000.0
3595,1296.0,3.0,1.5,1800.0,1979,13 Hillridge Ct,Condo,Rosebank,Staten Island,550000.0
3596,1643.0,2.0,-1.0,998.0,1992,88 Seagate Ct,Condo,South Beach,Staten Island,435000.0
3597,2660.0,4.0,3.5,6300.0,2004,21 Piedmont Ave,Single Family Home,Grasmere,Staten Island,1277100.0
3598,1622.0,4.0,2.5,2280.0,1999,28 Anaconda St,Single Family Home,Huguenot,Staten Island,650000.0
3599,-1.0,-1.0,3.5,1800.0,1910,582 11th St,Multi-Family Home,Park Slope,Brooklyn,3000000.0
3600,1644.0,4.0,3.0,8000.0,1940,305 Edinboro Rd,Single Family Home,Lighthouse Hill,Staten Island,925000.0
3601,2000.0,4.0,2.5,2850.0,2011,11 Grimsby St Unit B,-1,Midland Beach,Staten Island,590000.0
3602,4000.0,6.0,7.0,-1.0,1910,1592 Pacific St,Multi-Family Home,Crown Heights,Brooklyn,1860000.0
3603,4952.0,5.0,5.5,-1.0,1980,30 W 63rd St Apt 28D,-1,Upper West Side,Manhattan,13995000.0
3604,1437.0,2.0,2.5,-1.0,1965,340 E 64th St Apt 12H,-1,Upper East Side,Manhattan,1795000.0
3605,1910.0,4.0,2.5,1800.0,1935,1335 86th St,Single Family Home,Dyker Heights,Brooklyn,1120000.0
3606,3448.0,4.0,4.5,-1.0,2019,301 E 80th St Unit 18B,-1,Upper East Side,Manhattan,7800000.0
3607,700.0,1.0,1.0,-1.0,1955,7261 Shore Rd Apt 4P,-1,Bay Ridge,Brooklyn,315000.0
3608,2000.0,4.0,3.5,-1.0,1959,530 E 84th St Apt 4J,-1,Upper East Side,Manhattan,1895000.0
3609,5383.0,5.0,6.5,-1.0,2020,301 E 81st St Ph 20,-1,Upper East Side,Manhattan,16995000.0
3610,1248.0,2.0,1.5,600.0,1979,483 Willow Rd E Unit 2,-1,-1,-1,380000.0
3611,-1.0,0.0,1.0,-1.0,1961,5700 Arlington Ave Apt 22O,-1,Riverdale,Bronx,210000.0
3612,832.0,1.0,1.0,832.0,1975,830 Howard Ave Apt 6A,-1,Sunnyside,Staten Island,330000.0
3613,-1.0,0.0,0.0,-1.0,1920,3237 Lucerne St,Single Family Home,Spencer Estates,Bronx,550000.0
3614,1625.0,4.0,2.5,-1.0,1899,294 Sherman St,Single Family Home,Windsor Terrace,Brooklyn,1745000.0
3615,1288.0,3.0,2.0,1680.0,1920,50 Gotham Ave,Single Family Home,Gerritsen Beach,Brooklyn,660000.0
3616,1770.0,4.0,3.5,4000.0,1970,102 Oakville St,Single Family Home,Willowbrook,Staten Island,780000.0
3617,914.0,1.0,1.0,-1.0,1931,333 W 56th St Apt 7F,-1,Hell's Kitchen,Manhattan,949000.0
3618,-1.0,3.0,2.5,-1.0,1924,310 W 72nd St Unit 6CD,-1,Upper West Side,Manhattan,2395000.0
3619,954.0,2.0,2.0,-1.0,1987,200 Rector Pl Apt 4K,-1,Battery Park City,Manhattan,1325000.0
3620,-1.0,1.0,1.0,-1.0,1987,301 W 57th St Apt 12F,-1,Hell's Kitchen,Manhattan,998000.0
3621,-1.0,1.0,1.0,-1.0,1956,32 Gramercy Park S Apt 4G,-1,Gramercy Park,Manhattan,995000.0
3622,1400.0,3.0,2.0,-1.0,-1,260 Ocean Pkwy Apt 1K,-1,Kensington,Brooklyn,642000.0
3623,-1.0,4.0,4.0,-1.0,1923,1045 Park Ave Unit 7AB,-1,Upper East Side,Manhattan,5495000.0
3624,600.0,1.0,1.0,-1.0,1891,23 Waverly Pl Apt 6S,-1,Greenwich Village,Manhattan,685000.0
3625,-1.0,2.0,2.0,-1.0,1900,589 Hicks St Apt 2,-1,-1,-1,995000.0
3626,-1.0,0.0,-1.0,-1.0,1960,258 Reynolds Ave,Single Family Home,Throgs Neck,Bronx,-1.0
3627,-1.0,2.0,1.0,-1.0,1910,804 W 180th St Apt 64,-1,Washington Heights,Manhattan,610000.0
3628,980.0,3.0,1.5,1800.0,1925,1921 E 34th St,Single Family Home,Marine Park,Brooklyn,665000.0
3629,1250.0,2.0,2.0,-1.0,1959,333 E 55th St Units 6B &amp; 7B,-1,Midtown East,New York,755000.0
3630,1264.0,3.0,1.0,3000.0,1915,41 Tompkins St,Single Family Home,Stapleton,Staten Island,345000.0
3631,1674.0,3.0,3.0,-1.0,2006,4 W 21st St Apt 14B,-1,Flatiron District,Manhattan,1595000.0
3632,-1.0,2.0,2.0,-1.0,1867,35 Mercer St Apt 2E,-1,SoHo,Manhattan,2895000.0
3633,-1.0,1.0,1.0,-1.0,1963,345 E 69th St Apt 5G,-1,Upper East Side,Manhattan,645000.0
3634,-1.0,1.0,1.0,-1.0,1977,85 8th Ave Apt 4P,-1,Chelsea,Manhattan,610000.0
3635,1252.0,2.0,2.0,-1.0,2005,120 Riverside Blvd Ph 4C,-1,Upper West Side,Manhattan,1850000.0
3636,1650.0,2.0,2.5,-1.0,1964,200 Central Park S Units 9 &amp; 10I,-1,Theater District,Manhattan,2250000.0
3637,-1.0,3.0,2.0,-1.0,1927,670 W End Ave Apt 16E,-1,Upper West Side,Manhattan,1850000.0
3638,1404.0,3.0,3.0,-1.0,1977,333 E 45th St Ph C,-1,Midtown East,New York,2700000.0
3639,900.0,1.0,1.0,-1.0,-1,440 Neptune Ave Apt 12E,-1,Coney Island,Brooklyn,280000.0
3640,816.0,2.0,2.0,-1.0,2020,1673 Ocean Ave Unit 3F,-1,Midwood,Brooklyn,525000.0
3641,1500.0,4.0,2.0,-1.0,1882,17 Sylvan Ter,Multi-Family Home,Washington Heights,Manhattan,1527000.0
3642,3640.0,7.0,4.0,-1.0,1905,743 Putnam Ave,Multi-Family Home,Bedford-Stuyvesant,Brooklyn,1600000.0
3643,1130.0,0.0,0.0,-1.0,1986,720 Saratoga Ave,Single Family Home,Brownsville,Brooklyn,545000.0
3644,750.0,1.0,1.0,-1.0,1958,80 E End Ave Apt 17A,-1,Upper East Side,Manhattan,595000.0
3645,-1.0,1.0,1.0,-1.0,1963,210 E 15th St Apt 7L,-1,Gramercy Park,Manhattan,850000.0
3646,-1.0,1.0,1.0,-1.0,1963,61 Jane St Apt 3R,-1,West Village,Manhattan,825000.0
3647,766.0,2.0,1.0,-1.0,1950,75-24 255th St Unit 2ND,-1,-1,-1,332500.0
3648,640.0,1.0,1.0,-1.0,2020,1673 Ocean Ave Unit 5B,-1,Midwood,Brooklyn,445000.0
3649,900.0,2.0,1.0,-1.0,1963,651 Vanderbilt St Apt 6L,-1,Windsor Terrace,Brooklyn,837000.0
3650,650.0,1.0,1.0,-1.0,1929,45 Tudor City Pl Apt 904,-1,Midtown East,New York,550000.0
3651,1409.0,2.0,2.5,-1.0,1998,90 E End Ave Apt 5C,-1,Upper East Side,Manhattan,1900000.0
3652,-1.0,2.0,1.0,-1.0,1924,225 Lincoln Pl Apt 4A,-1,Park Slope,Brooklyn,825000.0
3653,900.0,1.0,1.0,-1.0,1961,345 E 73rd St Apt 8A,-1,Upper East Side,Manhattan,759000.0
3654,-1.0,2.0,2.0,-1.0,1929,45 Tudor City Pl Apt 318,-1,Midtown East,New York,978881.0
3655,-1.0,1.0,1.0,-1.0,1965,135 Ocean Pkwy Apt 6B,-1,Kensington,Brooklyn,549000.0
3656,-1.0,0.0,1.0,-1.0,1966,201 E 28th St Unit 10H,-1,Kips Bay,Manhattan,300000.0
3657,-1.0,1.0,2.0,-1.0,1920,307 E 12th St Apt 2A,-1,East Village,Manhattan,1200000.0
3658,1000.0,3.0,1.0,-1.0,1912,414 W 121st St Apt 4,-1,Harlem,Manhattan,500000.0
3659,985.0,2.0,2.0,-1.0,2021,3 44th Dr Unit 4202,-1,-1,-1,1684725.0
3660,800.0,1.0,1.0,-1.0,-1,2680 E 19th St Apt 3A,-1,Sheepshead Bay,Brooklyn,280000.0
3661,890.0,1.0,1.5,-1.0,1990,160 W 66th St Apt 26J,-1,Upper West Side,Manhattan,1200000.0
3662,501.0,0.0,1.0,-1.0,1971,20 W 64th St Unit 25S,-1,Upper West Side,Manhattan,699000.0
3663,978.0,2.0,2.0,-1.0,2021,3 Court Sq Apt 1208,-1,-1,-1,1411957.0
3664,-1.0,0.0,1.0,-1.0,1961,69 5th Ave Apt 11C,-1,Union Square,Manhattan,500000.0
3665,-1.0,0.0,1.0,-1.0,1965,1160 Third Ave Unit 16B,-1,Upper East Side,Manhattan,415000.0
3666,976.0,2.0,2.0,-1.0,2007,10 Slocum Pl Apt 5B,-1,Flatbush,Brooklyn,889000.0
3667,1126.0,1.0,2.0,-1.0,1928,108 Leonard St Apt 7I,-1,Civic Center,New York,2165000.0
3668,-1.0,1.0,1.0,-1.0,1929,321 W 90th St Apt 9F,-1,Upper West Side,Manhattan,829999.0
3669,1633.0,3.0,2.0,1440.0,1935,6617 Ovington Ct,Single Family Home,Bensonhurst,Brooklyn,930000.0
3670,-1.0,2.0,2.0,-1.0,1930,50 Riverside Dr Apt 15F,-1,Upper West Side,Manhattan,1575000.0
3671,1083.0,2.0,2.0,-1.0,1891,53 N Moore St Apt 2H,-1,Tribeca,Manhattan,2195000.0
3672,725.0,1.0,1.0,-1.0,1966,201 E 28th St Unit 3C,-1,Kips Bay,Manhattan,480000.0
3673,-1.0,1.0,1.0,-1.0,1965,1160 Third Ave Unit 9G,-1,Upper East Side,Manhattan,419000.0
3674,1544.0,3.0,-1.0,1440.0,1976,75 Claradon Ln,Condo,Grasmere,Staten Island,459000.0
3675,1848.0,3.0,-1.0,2009.0,2003,193 Maryland Ave,Single Family Home,Rosebank,Staten Island,593000.0
3676,650.0,1.0,1.5,-1.0,-1,1090 Carroll St Unit 3F,-1,Crown Heights,Brooklyn,625000.0
3677,1503.0,5.0,2.5,3920.0,1957,13307 160th St,Single Family Home,Rochdale,Queens,460000.0
3678,500.0,1.0,1.0,6534.0,2010,62-48 60th Pl Unit 1B,-1,Ridgewood,New York,375000.0
3679,-1.0,1.0,1.0,-1.0,1958,167-15 12 Ave Unit 7D,-1,-1,-1,295000.0
3680,2420.0,5.0,2.0,2178.0,1960,751 E 84th St,Multi-Family Home,Canarsie,Brooklyn,875000.0
3681,854.0,2.0,1.0,33976.8312,1986,99-02 Christie Ave Unit 1B,-1,Corona,Queens,480000.0
3682,685.0,1.0,1.0,-1.0,1964,94-11 59th Ave Unit D1,-1,Elmhurst,New York,265000.0
3683,-1.0,3.0,1.5,2178.0,1935,179-25 Anderson Rd,Single Family Home,St. Albans,Queens,575000.0
3684,-1.0,6.0,3.0,3920.0,1920,33-28 105th St,Multi-Family Home,Corona,New York,1125000.0
3685,-1.0,6.0,3.0,3920.0,1920,33-28 105th St,Multi-Family Home,Corona,New York,1125000.0
3686,1782.0,4.0,1.5,-1.0,1910,848 Park Pl Apt 3E,-1,Crown Heights,Brooklyn,599000.0
3687,-1.0,2.0,1.0,-1.0,1954,83-20 98 St Unit 2E,-1,Forest Park,New York,238000.0
3688,-1.0,2.0,2.5,3920.0,1915,87-14 134 St,Multi-Family Home,Richmond Hill,New York,705000.0
3689,-1.0,4.0,2.5,2614.0,1960,800 E 227th St,Multi-Family Home,Wakefield,Bronx,705000.0
3690,-1.0,3.0,1.0,1307.0,1930,7606 79th St,Single Family Home,Glendale,Queens,750000.0
3691,766.0,2.0,1.0,-1.0,1950,260-24 73 Ave Unit 2ND,-1,-1,-1,350000.0
3692,-1.0,2.0,1.0,-1.0,1950,230-07 Grand Central Pkwy Unit B,-1,-1,-1,360000.0
3693,1884.0,3.0,3.0,2544.0,1980,55 Goller Pl,Single Family Home,Bulls Head,Staten Island,626000.0
3694,650.0,1.0,1.0,-1.0,-1,2032 Pearson St Unit 71A,-1,Mill Basin,Brooklyn,145000.0
3695,2146.0,9.0,3.0,2250.0,1925,1725 66th St,Multi-Family Home,Bensonhurst,Brooklyn,1438000.0
3696,-1.0,0.0,1.0,-1.0,1987,330 E 38th St Apt 24O,-1,Murray Hill,Manhattan,685000.0
3697,1224.0,3.0,2.0,2178.0,1950,61-10 67 St,Single Family Home,Middle Village,New York,850000.0
3698,0.0,-1.0,-1.0,-1.0,-1,7720 Austin St Apt 5B,-1,Forest Hills,New York,-1.0
3699,0.0,-1.0,-1.0,23958.022,1979,211 E 46th St # 14D,-1,-1,-1,-1.0
3700,0.0,-1.0,-1.0,-1.0,-1,65 W 95th St Apt 8G,-1,Upper West Side,Manhattan,-1.0
3701,0.0,-1.0,-1.0,-1.0,2006,1 River Ter # 30A,-1,-1,-1,-1.0
3702,0.0,-1.0,-1.0,-1.0,-1,24 W 45th St Apt 9,-1,Midtown East,Manhattan,-1.0
3703,0.0,-1.0,-1.0,-1.0,-1,718 Broadway Apt 5C,-1,NoHo,Manhattan,-1.0
3704,0.0,-1.0,-1.0,-1.0,-1,315 E 68th St Apt 15Q,-1,Upper East Side,Manhattan,-1.0
3705,0.0,-1.0,-1.0,3142.0,1925,13847 233rd St,Multi-Family Home,Laurelton,Queens,-1.0
3706,0.0,-1.0,-1.0,1875.0,2007,960 Madison St,Multi-Family Home,Bushwick,Brooklyn,-1.0
3707,0.0,-1.0,-1.0,1750.0,1910,1276 Putnam Ave,Multi-Family Home,Bushwick,Brooklyn,-1.0
3708,0.0,-1.0,-1.0,-1.0,-1,2 Northside Piers Apt 19H,-1,Williamsburg,Brooklyn,-1.0
3709,0.0,-1.0,-1.0,2003.0,1899,634 40th St,Multi-Family Home,Sunset Park,Brooklyn,-1.0
3710,0.0,-1.0,-1.0,-1.0,2005,6606 70th St Apt 1D,-1,Middle Village,Queens,-1.0
3711,0.0,-1.0,-1.0,44431.2408,1930,320 Beach 101st St,Multi-Family Home,Rockaway Beach,Queens,-1.0
3712,0.0,-1.0,-1.0,4000.0,2004,432 E 92nd St,Commercial,East Flatbush,Brooklyn,-1.0
3713,0.0,-1.0,-1.0,1615.0,1901,185 Jerome St,Multi-Family Home,Cypress Hills,Brooklyn,-1.0
3714,0.0,-1.0,-1.0,-1.0,1930,626 Dean St # 2-1B,-1,Prospect Heights,Brooklyn,-1.0
3715,0.0,-1.0,-1.0,9545.0,2007,651 Coney Island Ave # 5B,-1,Flatbush,Brooklyn,-1.0
3716,0.0,-1.0,-1.0,-1.0,2015,169 Lexington Ave # 3,-1,Bedford-Stuyvesant,Brooklyn,-1.0
3717,0.0,-1.0,-1.0,2211.0,1899,177 Madison St,Multi-Family Home,Bedford-Stuyvesant,Brooklyn,-1.0
3718,0.0,-1.0,-1.0,2483.0,1930,219 E 91st St,Multi-Family Home,East Flatbush,Brooklyn,-1.0
3719,0.0,-1.0,-1.0,-1.0,1994,526 E 159th St Apt C,-1,Woodstock,Bronx,-1.0
3720,0.0,-1.0,-1.0,1811.0,2004,1381 Teller Ave,Multi-Family Home,Concourse,Bronx,-1.0
3721,0.0,-1.0,-1.0,2000.0,1980,4131 70th St,Multi-Family Home,Elmhurst,Queens,-1.0
3722,0.0,-1.0,-1.0,-1.0,-1,99 63rd Rd Unit 14U,Condo/Townhome/Row Home/Co-Op,-1,-1,-1.0
3723,0.0,-1.0,-1.0,5000.0,1925,10445 47th Ave,Multi-Family Home,Corona,New York,-1.0
3724,0.0,-1.0,-1.0,-1.0,-1,3840 Greystone Ave Apt 6K,-1,Riverdale,Bronx,-1.0
3725,0.0,-1.0,-1.0,12196.811200000002,1968,159 W 53rd St Apt 20D,-1,Theater District,Manhattan,-1.0
3726,0.0,-1.0,-1.0,-1.0,-1,141 E 3rd St Apt 8D,-1,East Village,Manhattan,-1.0
3727,0.0,-1.0,-1.0,-1.0,-1,45 Kew Gardens Rd Apt 4K,-1,Kew Gardens,New York,-1.0
3728,0.0,-1.0,-1.0,-1.0,2003,300 W 135th St Apt 4S,-1,Harlem,Manhattan,-1.0
3729,0.0,-1.0,-1.0,-1.0,1910,114 E 27th St,Condo,-1,-1,-1.0
3730,0.0,-1.0,-1.0,-1.0,-1,330 E 75th St Apt 14E,-1,Upper East Side,Manhattan,-1.0
3731,0.0,-1.0,-1.0,-1.0,2015,250 South St Unit 7G,-1,-1,-1,-1.0
3732,0.0,-1.0,-1.0,-1.0,-1,185 Clinton Ave Apt 9A,-1,Clinton Hill,Brooklyn,-1.0
3733,0.0,-1.0,-1.0,4040.0,1950,26 Cornell Ave,Single Family Home,West Brighton,Staten Island,-1.0
3734,0.0,-1.0,-1.0,3500.0,1945,22427 Edgewood Ave,Single Family Home,Laurelton,Queens,-1.0
3735,0.0,-1.0,-1.0,3142.0,1930,13908 233rd St,Single Family Home,Laurelton,Queens,-1.0
3736,0.0,-1.0,-1.0,-1.0,-1,1610 Dekalb Ave Apt 4D,-1,Bushwick,Brooklyn,-1.0
3737,0.0,-1.0,-1.0,1900.0,1905,1259 Jefferson Ave,Multi-Family Home,Bushwick,Brooklyn,-1.0
3738,0.0,-1.0,-1.0,9000.0,2017,10 Nevins St Apt 18A,-1,-1,-1,-1.0
3739,0.0,-1.0,-1.0,-1.0,-1,440 Kent Ave Apt 21C,-1,Williamsburg,Brooklyn,-1.0
3740,0.0,-1.0,-1.0,2000.0,1910,953 E 49th St,Multi-Family Home,East Flatbush,Brooklyn,-1.0
3741,0.0,-1.0,-1.0,2165.0,2016,2315 Pacific St,Multi-Family Home,Ocean Hill,Brooklyn,-1.0
3742,0.0,-1.0,-1.0,4000.0,1920,1744 Murray St,Single Family Home,Whitestone,New York,-1.0
3743,0.0,-1.0,-1.0,-1.0,2005,136 Beach 117th St Ph 8,-1,Rockaway Beach,Queens,-1.0
3744,0.0,-1.0,-1.0,3600.0,1931,8644 123rd St,Multi-Family Home,Kew Gardens,Queens,-1.0
3745,0.0,-1.0,-1.0,2370.0,1950,7923 149th St,Multi-Family Home,Kew Gardens Hills,Queens,-1.0
3746,0.0,-1.0,-1.0,5000.0,1930,224 Beach 100th St,Multi-Family Home,Rockaway Beach,Queens,-1.0
3747,0.0,-1.0,-1.0,2964.0,1990,572 Prospect Ave,Multi-Family Home,Longwood,Bronx,-1.0
3748,0.0,-1.0,-1.0,2500.0,1920,521 Thieriot Ave,Multi-Family Home,Clason Point,Bronx,-1.0
3749,0.0,-1.0,-1.0,-1.0,-1,9 Metropolitan Oval,Condo,Parkchester,Bronx,-1.0
3750,0.0,-1.0,-1.0,1750.0,1945,4247 Gunther Ave,Multi-Family Home,Wakefield,Bronx,-1.0
3751,0.0,-1.0,-1.0,1600.0,1940,6106 79th St,Single Family Home,Middle Village,New York,-1.0
3752,0.0,-1.0,-1.0,-1.0,-1,433 7th Ave Apt 3,-1,Park Slope,Brooklyn,-1.0
3753,0.0,-1.0,-1.0,-1.0,-1,26 Beaver St Apt 7,-1,Financial District,New York,-1.0
3754,0.0,-1.0,-1.0,-1.0,-1,28 Laight St Apt 5B,-1,Tribeca,Manhattan,-1.0
3755,0.0,-1.0,-1.0,-1.0,-1,165 W End Ave Apt 10G,-1,-1,-1,-1.0
3756,0.0,-1.0,-1.0,-1.0,-1,246 Sumpter St Apt 3C,-1,Ocean Hill,Brooklyn,-1.0
3757,0.0,-1.0,-1.0,22215.6204,1952,121 E 22nd St Apt N402,-1,-1,-1,-1.0
3758,0.0,-1.0,-1.0,-1.0,-1,37 Crosby St # 5,-1,SoHo,Manhattan,-1.0
3759,0.0,-1.0,-1.0,-1.0,-1,44 Little Neck Rd # 4N,-1,Little Neck,New York,-1.0
3760,0.0,-1.0,-1.0,-1.0,1931,350 W 57th St Apt 15J,-1,Hell's Kitchen,Manhattan,-1.0
3761,0.0,-1.0,-1.0,895.0,2017,152 Sackman St,Multi-Family Home,Ocean Hill,Brooklyn,-1.0
3762,0.0,-1.0,-1.0,1800.0,1901,622 Macon St,Multi-Family Home,Bedford-Stuyvesant,Brooklyn,-1.0
3763,0.0,-1.0,-1.0,9126.0,-1,4949 Arthur Kill Rd,Land,Charleston,Staten Island,-1.0
3764,2615.0,0.0,-1.0,-1.0,2019,301 E 80th St Unit 11A,-1,-1,-1,-1.0
3765,0.0,-1.0,-1.0,2000.0,1930,1343 78th St,Multi-Family Home,Dyker Heights,Brooklyn,-1.0
3766,0.0,-1.0,-1.0,-1.0,-1,110 Livingston St Apt 14Q,-1,Downtown Brooklyn,Brooklyn,-1.0
3767,0.0,-1.0,-1.0,-1.0,-1,222 Skillman St # 1A,-1,Bedford-Stuyvesant,Brooklyn,-1.0
3768,0.0,-1.0,-1.0,1900.0,1899,395 16th St,Multi-Family Home,Park Slope,Brooklyn,-1.0
3769,0.0,-1.0,-1.0,2555.0,1901,1217 Carroll St,Multi-Family Home,Crown Heights,Brooklyn,-1.0
3770,0.0,-1.0,-1.0,6000.0,1960,2215 Royce St,Single Family Home,Bergen Beach,Brooklyn,-1.0
3771,0.0,-1.0,-1.0,2568.0,1910,4605 18th Ave,Multi-Family Home,Borough Park,Brooklyn,-1.0
3772,0.0,-1.0,-1.0,1850.0,1910,1338 79th St,Single Family Home,Dyker Heights,Brooklyn,-1.0
3773,0.0,-1.0,-1.0,-1.0,2010,205 Water St Apt 3G,-1,DUMBO,Brooklyn,-1.0
3774,0.0,-1.0,-1.0,1800.0,1940,32 Nova Ct,Single Family Home,Gerritsen Beach,Brooklyn,-1.0
3775,0.0,-1.0,-1.0,1900.0,1899,395 16th St,Multi-Family Home,Park Slope,Brooklyn,-1.0
3776,0.0,-1.0,-1.0,1656.0,1930,1613 45th St,Single Family Home,Borough Park,Brooklyn,-1.0
3777,0.0,-1.0,-1.0,2933.0,1930,1363 E 31st St,Multi-Family Home,Flatlands,Brooklyn,-1.0
3778,0.0,-1.0,-1.0,2500.0,1965,15042 17th Ave,Multi-Family Home,Whitestone,New York,-1.0
3779,0.0,-1.0,-1.0,10.2,1985,20701 Estates Dr # 1554,-1,Bayside,Queens,-1.0
3780,0.0,-1.0,-1.0,4003.0,1980,1335 140th St,Single Family Home,Whitestone,New York,-1.0
