,sqft,beds,baths,lot_size,year_built,address,Bronx,Brooklyn,Manhattan,Queens,Staten Island,Condo,Land,Multi-Family Home,Single Family Home,sale_price
81,-0.385524550296245,-0.3563697290196447,0.021314374790351,-0.3133585178121707,1.2656705701285478,52 Santa Monica Ln,0,0,0,0,1,0,0,0,1,635000.0
82,0.4274033690600604,0.294422647217402,-0.3853986951887949,-0.4202478012735438,1.678972664699788,25 Milbank Rd,0,0,0,0,1,0,0,0,1,580000.0
83,0.1631016809934783,0.294422647217402,-0.3853986951887949,-0.4346654255543801,-0.2104083390544528,1873 Shore Pkwy,0,1,0,0,0,0,0,1,0,988000.0
84,0.1300639699851556,0.9452150234544489,0.428027444769497,0.0396246973393403,-0.4465809645237329,39 Austin Ave,0,0,0,0,1,0,0,0,1,625000.0
85,-0.7259130879577522,-0.3563697290196447,-0.7921117651679408,-0.2586709774365845,-0.0628004481361527,2683 E 63rd St,0,1,0,0,0,0,0,0,1,770000.0
86,-0.5336936784547834,-0.3563697290196447,-0.3853986951887949,-0.3141042569991105,-1.0960556845642533,9105 Colonial Rd,0,1,0,0,0,0,0,0,1,1365000.0
87,1.1872707222514838,0.294422647217402,0.021314374790351,0.8102218571771461,-1.0960556845642533,34 Colonial Ct,0,0,0,0,1,0,0,0,1,1070000.0
88,-0.838041076834484,-0.3563697290196447,-1.1988248351470867,0.0259528122454437,-0.9484477936459532,25 Virginia Pl,0,0,0,0,1,0,0,0,1,560000.0
89,-0.4215656895780516,-0.3563697290196447,-0.7921117651679408,-0.3581028690285595,0.4981095373533875,447 Dongan Hills Ave,0,0,0,0,1,0,0,0,1,580000.0
90,-0.2774011324508251,-0.3563697290196447,0.834740514748643,-0.2835289503345782,1.2361489919448878,71 Waldron Ave,0,0,0,0,1,0,0,0,1,690000.0
91,-0.8500547899284195,-1.0071621052566917,0.021314374790351,-0.43516258501234,-1.4503146227681734,1713 E 93rd St,0,1,0,0,0,0,0,0,1,575000.0
92,-0.0411314416034259,0.294422647217402,0.021314374790351,-0.3091326624195118,-0.653232011809353,1951 19th Ln,0,1,0,0,0,0,0,1,0,950000.0
93,0.0760022610624456,1.5960073996914956,1.648166654706935,-0.3568599703836597,1.2066274137612278,3530 Bronxwood Ave,1,0,0,0,0,0,0,1,0,728000.0
94,0.7737987632685354,2.246799775928542,2.054879724686081,-0.2551908612308654,-1.8636167173394136,73 Kingsland Ave,0,1,0,0,0,0,0,1,0,1558000.0
95,-0.357492553077062,-0.3563697290196447,-0.3853986951887949,-0.363571623066118,-0.653232011809353,50-32 64 St,0,0,0,1,0,0,0,0,1,865000.0
96,0.5155039317489211,0.294422647217402,1.648166654706935,0.2862157884874381,-0.3580162299727529,159-13 85 St,0,0,0,1,0,0,0,0,1,1270000.0
97,-0.67785823558201,-0.3563697290196447,0.428027444769497,-0.0386779172893399,-1.0960556845642533,90-10 195th Pl,0,0,0,1,0,0,0,0,1,685000.0
98,1.124198728508322,2.8975921521655894,2.054879724686081,0.2862157884874381,1.2951921483122075,243-04 149th Ave,0,0,0,1,0,0,0,1,0,1175000.0
99,-0.3234536993109113,-1.0071621052566917,-0.3853986951887949,-0.577847349446824,1.1180626792102475,64 Alex Cir,0,0,0,0,1,0,0,0,1,555000.0
100,1.124198728508322,0.294422647217402,0.428027444769497,0.1887725347273027,0.8228468973736476,915 Bard Ave,0,0,0,0,1,0,0,0,1,946000.0
101,5.328998311385764,0.9452150234544489,1.648166654706935,2.776590325984357,1.1475842573939077,15 Ocean Ct,0,0,0,0,1,0,0,0,1,2200000.0
102,-0.6858673776446337,-1.0071621052566917,-0.7921117651679408,-0.43516258501234,0.7933253191899876,94 Church Ave,0,0,0,0,1,1,0,0,0,552000.0
103,-0.2453645642003303,-0.3563697290196447,0.021314374790351,-0.0518526429252766,0.5276311155370474,263 Grantwood Ave,0,0,0,0,1,0,0,0,1,670000.0
104,-0.4055474054528042,-0.3563697290196447,-0.7921117651679408,-0.308386923232572,0.3800232246187474,85 Woehrle Ave,0,0,0,0,1,0,0,0,1,620000.0
105,-0.5817485308305256,-0.3563697290196447,-0.7921117651679408,-0.308386923232572,0.2324153337004473,12 Signs Rd,0,0,0,0,1,0,0,0,1,620000.0
106,-0.7939907954900537,-0.3563697290196447,-0.7921117651679408,-0.407570235095567,0.3800232246187474,421 Riedel Ave,0,0,0,0,1,0,0,0,1,580000.0
107,0.2832388119328338,-0.3563697290196447,0.021314374790351,-0.2308300477908315,0.4981095373533875,251 Slater Blvd,0,0,0,0,1,0,0,0,1,638000.0
108,-0.942159923648592,-1.0071621052566917,-0.7921117651679408,-0.7046230112265921,0.7638037410063275,12 Kathy Ct,0,0,0,0,1,1,0,0,0,490000.0
109,0.3152753801833286,-0.3563697290196447,1.241453584727789,0.3379203721152651,0.0848074427821472,96 Durant Ave,0,0,0,0,1,0,0,0,1,985000.0
110,-0.3775154082336213,-0.3563697290196447,0.834740514748643,-0.308386923232572,1.649451086516128,164 Hopkins Ave,0,0,0,0,1,0,0,0,1,700000.0
111,-0.4676182564381379,-0.3563697290196447,0.021314374790351,-0.3332448961305657,1.1771058355775676,22 Knight Loop,0,0,0,0,1,0,0,0,1,580000.0
112,1.3244272800739147,-0.3563697290196447,0.021314374790351,0.2136305076252964,0.3209800682514274,37 Escanaba Ave,0,0,0,0,1,0,0,0,1,839000.0
113,0.2031473913065968,-0.3563697290196447,-0.3853986951887949,-0.0100912484566471,1.6199295083324678,40 Seafoam St,0,0,0,0,1,0,0,0,1,657000.0
114,3.775224751236767,4.199176904639683,6.122010424477541,-0.4478401511903168,-1.9817030300740537,306 W 78th St,0,0,1,0,0,0,0,1,0,5600000.0
115,0.5235130738115448,0.294422647217402,-0.3853986951887949,0.1688861564089077,0.0848074427821472,205 Steinway Ave,0,0,0,0,1,0,0,0,1,750000.0
