,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
5926,1200.0,2.0,2.0,,1966.0,2 Charlton St Apt 16F,,SoHo,Manhattan,1950000.0
5927,850.0,2.0,1.0,,1952.0,1791 E 54th St Unit 19F,,Flatlands,Brooklyn,235000.0
5928,1251.0,2.0,2.0,,2005.0,350 W 53rd St Apt 5C,,Hell's Kitchen,Manhattan,1795000.0
5929,1253.0,1.0,2.0,,1940.0,111 Fulton St Apt 518,,Financial District,New York,1248000.0
5930,900.0,1.0,1.0,,1985.0,416 Maryland Ave Apt 1D,,Rosebank,Staten Island,255000.0
5931,,1.0,1.0,,1889.0,32 Downing St Apt 5A,,West Village,Manhattan,785000.0
5932,,0.0,1.0,,1928.0,235 W 102nd St Apt 16W,,Upper West Side,Manhattan,379000.0
5933,510.0,0.0,1.0,,1910.0,120 W 78th St Apt 4D,,Upper West Side,Manhattan,490000.0
5934,670.0,1.0,1.0,,2017.0,2128 Ocean Ave Apt 8E,,Sheepshead Bay,Brooklyn,540000.0
5935,3400.0,6.0,0.0,1800.0,1959.0,459 Myrtle Ave,,Clinton Hill,Brooklyn,2212500.0
5936,,2.0,1.0,,,90 Beekman St Apt 7G,,Financial District,New York,912000.0
5937,,2.0,1.0,,1920.0,381 1st St Unit 1,,Park Slope,Brooklyn,1275000.0
5938,753.0,1.0,1.0,,2008.0,545 Washington Ave Apt 609,,Clinton Hill,Brooklyn,775000.0
5939,1173.0,3.0,1.5,,,190 Cozine Ave Apt 7D,,East New York,Brooklyn,399000.0
5940,640.0,1.0,1.0,,2020.0,1673 Ocean Ave Unit 3B,,Midwood,Brooklyn,490776.0
5941,,2.0,2.0,,1963.0,201 E 21st St Apt 14R,,Gramercy Park,Manhattan,1565000.0
5942,3042.0,4.0,4.5,,2019.0,301 E 80th St Unit 18A,,Upper East Side,Manhattan,7025000.0
5943,,3.0,1.0,,1926.0,400 Convent Ave Apt 22,,Harlem,Manhattan,585000.0
5944,1140.0,2.0,1.0,,2010.0,144 Clifton Pl Apt 4B,,Bedford-Stuyvesant,Brooklyn,989000.0
5945,900.0,2.0,1.0,,1936.0,250 Cabrini Blvd Apt 2C,,Washington Heights,Manhattan,660000.0
5946,1027.0,2.0,2.0,,2006.0,155 Bay St Apt 3C,,Tompkinsville,Staten Island,475000.0
5947,445.0,0.0,1.0,,1987.0,181 7th Ave Apt 6D,,Chelsea,Manhattan,675000.0
5948,700.0,1.0,1.0,,1928.0,108 E 91st St Apt 6D,,Upper East Side,Manhattan,449000.0
5949,,1.0,1.0,,2002.0,123 Boerum Pl Apt 2B,,Boerum Hill,Brooklyn,750000.0
5950,,2.0,1.0,,1957.0,34 Plaza St E Apt 1102,,Prospect Heights,Brooklyn,975000.0
5951,,1.0,1.0,,1965.0,333 E 14th St Apt 6K,,Gramercy Park,Manhattan,640000.0
5952,,0.0,1.0,,1962.0,229 E 28th St Apt Ll,,Kips Bay,Manhattan,390000.0
5953,1364.0,2.0,1.5,2050.0,1992.0,739 Barlow Ave,,Eltingville,Staten Island,484000.0
5954,,3.0,2.5,,1877.0,16 Crosby St Apt 2RS,,SoHo,Manhattan,5300000.0
5955,2965.0,6.0,5.0,5355.0,2020.0,5 Herbert St,,Prince's Bay,Staten Island,10755000.0
5956,3360.0,5.0,3.5,,1931.0,101 Cambridge Pl,,Clinton Hill,Brooklyn,3200000.0
5957,,2.0,1.0,,1985.0,5-08 Julius Rd Unit A,,College Point,New York,545000.0
5958,,2.0,1.0,,1963.0,363 E 76th St Apt 8L,,Upper East Side,Manhattan,820000.0
5959,,2.0,1.0,,1890.0,214 St Johns Pl Unit 4,,Park Slope,Brooklyn,1049000.0
5960,,3.0,2.0,3920.0,1955.0,71-25 170 St,Single Family Home,Hillcrest,Queens,920000.0
5961,950.0,1.0,1.0,,1938.0,35-24 78th St Unit A35,,Jackson Heights,New York,430000.0
5962,1116.0,3.0,1.5,798.0,1993.0,19 Sky Ln,,Clifton,Staten Island,430000.0
5963,2200.0,4.0,3.5,4356.0,2020.0,36-42 202 St,,Auburndale,Queens,1565000.0
5964,,3.0,1.0,,1954.0,83-75 Woodhaven Blvd Unit 3L,,Forest Park,New York,325000.0
5965,750.0,1.0,1.0,,1951.0,147-51 69th Rd Unit 459A,,Kew Gardens Hills,Queens,240000.0
5966,,4.0,3.0,3920.0,1955.0,15-30 150th St,,Whitestone,New York,965000.0
5967,1658.0,2.0,0.0,3920.0,1945.0,27-21 165th St,Single Family Home,Flushing,New York,818800.0
5968,2300.0,6.0,2.0,3920.0,1955.0,130-16 129th St,,South Ozone Park,New York,955000.0
5969,685.0,1.0,1.0,,2011.0,30-11 21st St Unit 3A,,Astoria,New York,670000.0
5970,,4.0,2.5,2178.0,1960.0,15-79 144th St,,Whitestone,New York,925000.0
5971,1731.0,4.0,3.0,,2014.0,388 Bridge St Ph 45AB,,Downtown Brooklyn,New York,2595000.0
5972,1196.0,3.0,1.5,6098.0,1955.0,250-52 42nd Ave,,Little Neck,Queens,900000.0
5973,3544.0,7.0,5.0,3049.0,2004.0,60-08 77th Pl,Multi-Family Home,Maspeth,Queens,1650000.0
5974,0.0,,,,,66 Madison Ave Apt 3D,,NoMad,Manhattan,
5975,0.0,,,,,396 3rd St Apt 13,,Park Slope,Brooklyn,
5976,0.0,,,,,3631 170th St Apt 11,,Flushing,New York,
5977,0.0,,,,,2736 Independence Ave Apt 4B,,Riverdale,Bronx,
5978,0.0,,,,,1199 Park Ave Apt 15E,,Upper East Side,Manhattan,
5979,0.0,,,14810.413600000002,1937.0,135 E 54th St Apt 4A,,Midtown East,New York,
5980,0.0,,,,1928.0,18 Pine St # 2015,,New Dorp,Staten Island,
5981,0.0,,,4000.0,1950.0,8265 259th St,,Floral Park,Queens,
5982,0.0,,,2667.0,1940.0,4552 194th St,,Auburndale,Queens,
5983,0.0,,,106722.098,1969.0,14930 88th St Apt 3J,,Howard Beach,Queens,
5984,0.0,,,1827.0,1975.0,23953 66th Ave,,Douglaston,Queens,
5985,0.0,,,,,24 Indian Trl,,Throgs Neck,Bronx,
5986,0.0,,,2742.0,1930.0,1716 Linden St,,Ridgewood,Queens,
5987,0.0,,,6000.0,,521 Park Ave Apt 11C,,Upper East Side,Manhattan,
5988,0.0,,,3800.0,1991.0,14439 222nd St,,Brookville,Queens,
5989,0.0,,,,1941.0,21 E 66th St Apt 8E,,Upper East Side,Manhattan,
5990,0.0,,,9300.0,2006.0,261 W 112th St,,New Dorp,Staten Island,
5991,0.0,,,,1911.0,161 Hudson St Apt 4A,,Tribeca,Manhattan,
5992,0.0,,,1600.0,1940.0,728 E 40th St,,East Flatbush,Brooklyn,
5993,0.0,,,3218.0,1930.0,2275 E 7th St,,Sheepshead Bay,Brooklyn,
5994,0.0,,,2400.0,1899.0,401 Marlborough Rd,,Flatbush,Brooklyn,
5995,0.0,,,24393.622400000004,1984.0,15 Grand Ave,,Clinton Hill,Brooklyn,
5996,0.0,,,1800.0,1920.0,27 Keen Ct,,Gerritsen Beach,Brooklyn,
5997,0.0,,,,2003.0,53 Boerum Pl Apt 10H,,Boerum Hill,Brooklyn,
5998,0.0,,,,2006.0,343 4th Ave Apt 2B,,Park Slope,Brooklyn,
5999,0.0,,,,,123 W 74th St Apt 7D,,Upper West Side,Manhattan,
6000,0.0,,,,,433 W 54th St Apt 17,,Hell's Kitchen,Manhattan,
6001,0.0,,,2500.0,2006.0,16 Monitor St Apt 1F,,Williamsburg,Brooklyn,
6002,0.0,,,,,1944 79th St # 2,,Astoria,Queens,
6003,0.0,,,2500.0,1941.0,2845 41st St,,Astoria,New York,
6004,0.0,,,2221.0,2004.0,2173 Clinton Ave,,West Farms,Bronx,
6005,1782.0,,,1800.0,1955.0,1914B Radcliff Ave,,Morris Park,Bronx,
6006,0.0,,,2050.0,1930.0,4641 Carpenter Ave,,Wakefield,Bronx,
6007,0.0,,,,,6135 98th St Apt 16B,,Rego Park,New York,
6008,0.0,,,,,1601 Metropolitan Ave Apt 5E,,Parkchester,Bronx,
6009,0.0,,,2000.0,1970.0,10870 51st Ave,,Corona,New York,
6010,0.0,,,,,5430 Netherland Ave Apt C63,,Riverdale,Bronx,
6011,0.0,,,,,315 E 72nd St Apt 18L,,Upper East Side,Manhattan,
6012,0.0,,,6447.0,2008.0,13616 31st Rd Apt 4B,,Flushing,New York,
6013,0.0,,,3311.0,1949.0,8569 66th Ave,Single Family Home,Rego Park,Queens,
6014,0.0,,,2600.0,1930.0,9329 209th St,Single Family Home,Queens Village,New York,
6015,0.0,,,4500.0,1950.0,24925 144th Ave,,Rosedale,Queens,
6016,0.0,,,4000.0,1930.0,11006 201st St,,Hollis,Queens,
6017,0.0,,,,,24174 Oak Park Dr # 86B,,Douglaston,Queens,
6018,0.0,,,3074.0,1970.0,8911 Aubrey Ave,,Glendale,Queens,
6019,0.0,,,,2016.0,1399 Park Ave Apt 7G,,New Dorp,Staten Island,
6020,0.0,,,3000.0,1920.0,11208 210th St,,Queens Village,New York,
6021,0.0,,,,1940.0,737 Park Ave Apt 12A,,Upper East Side,Manhattan,
6022,0.0,,,,,408 E 79th St Apt 8C,,Upper East Side,Manhattan,
6023,0.0,,,2000.0,1920.0,8615 79th St,,Woodhaven,New York,
6024,0.0,,,1600.0,1900.0,244 W 11th St,,West Village,Manhattan,
6025,0.0,,,1640.0,1920.0,6417 65th Ln,Multi-Family Home,Middle Village,New York,
6026,0.0,,,2500.0,1931.0,707 Hart St,,Bushwick,Brooklyn,
6027,0.0,,,2200.0,1931.0,1745 61st St,,Borough Park,Brooklyn,
6028,0.0,,,2500.0,1920.0,280 Hicks St,,Brooklyn Heights,Brooklyn,
6029,0.0,,,,,2 5th Ave Apt 18U,,Greenwich Village,Manhattan,
6030,800.0,1.0,1.0,,1938.0,155 W 20th St Apt 6B,,Chelsea,Manhattan,999000.0
6031,0.0,,,,,811 Walton Ave Apt F20,,Concourse Village,Bronx,
6032,0.0,,,11761.2108,1925.0,2416 Queens Plz S Apt 4D,,New Dorp,Staten Island,
6033,0.0,,,2835.0,1989.0,1172 Forest Ave,,Morrisania,Bronx,
6034,0.0,,,2858.0,1950.0,2036 Story Ave,,Unionport,Bronx,
6035,0.0,,,2090.0,1901.0,2024 Ryer Ave,Multi-Family Home,Fordham Heights,Bronx,
6036,0.0,,,1900.0,1925.0,4758 98th Pl,Multi-Family Home,Corona,New York,
6037,0.0,,,5671.0,1960.0,3332 Agar Pl,,Country Club,Bronx,
6038,0.0,,,2250.0,1930.0,5845 Tyndall Ave,,New Dorp,Staten Island,
6039,0.0,,,,,3850 Hudson Manor Ter,,New Dorp,Staten Island,
6040,0.0,,,,,11 5th Ave,Condo,New Dorp,Staten Island,
6041,0.0,,,,,230 E 71st St Apt 2E,,Upper East Side,Manhattan,
6042,0.0,,,,,181 E 93rd St Apt 2A,,Upper East Side,Manhattan,
6043,0.0,,,,,16642 17th Rd # 3118,,Clearview,Queens,
6044,0.0,,,1710.0,1920.0,9155 86th St,Multi-Family Home,Woodhaven,New York,
6045,0.0,,,1785.0,1950.0,10016 133rd Ave,Single Family Home,South Ozone Park,New York,
6046,0.0,,,4000.0,1960.0,25540 148th Ave # 2,,Rosedale,Queens,
6047,0.0,,,6600.0,1985.0,155 Beach 120th St # 1,,Rockaway Beach,Queens,
6048,0.0,,,,1983.0,5 E 22nd St Apt 23M,,Flatiron District,Manhattan,
6049,0.0,,,,,80 Columbus Cir # NT74A,,Hell's Kitchen,Manhattan,
6050,0.0,,,,,65 W 95th St # 4FG,,Upper West Side,Manhattan,
6051,0.0,,,,2015.0,550 Vanderbilt Ave Apt 918,,Prospect Heights,Brooklyn,
6052,0.0,,,1800.0,1901.0,326 1st St,,Park Slope,Brooklyn,
6053,0.0,,,1615.0,1910.0,378 Quincy St,,Bedford-Stuyvesant,Brooklyn,
6054,0.0,,,1921.0,1925.0,6738 6th Ave,,Bay Ridge,Brooklyn,
6055,0.0,,,,2008.0,251 7th St Apt 8A,,Gowanus,Brooklyn,
6056,0.0,,,2000.0,1905.0,88 Macdonough St,,Bedford-Stuyvesant,Brooklyn,
6057,0.0,,,,1983.0,5 E 22nd St Apt 23M,,Flatiron District,Manhattan,
6058,0.0,,,,,80 Columbus Cir # NT74A,,Hell's Kitchen,Manhattan,
6059,426.0,0.0,2.0,,1927.0,110 Central Park S Apt 12C,,Theater District,Manhattan,950000.0
6060,0.0,,,1590.0,1925.0,1538 63rd St,,Borough Park,Brooklyn,
6061,0.0,,,2521.0,1910.0,3340 9th St,Multi-Family Home,Astoria,New York,
6062,0.0,,,,,1530 Metropolitan Ave Apt 4A,,Parkchester,Bronx,
6063,0.0,,,1150.0,2003.0,820 E 150th St,,Woodstock,Bronx,
6064,0.0,,,3200.0,1925.0,1340 Lohengrin Pl,,Country Club,Bronx,
6065,0.0,,,,1987.0,255 Cabrini Blvd Apt 5F,,Washington Heights,Manhattan,
6066,0.0,,,2500.0,1935.0,9711 Cresskill Pl,,New Dorp,Staten Island,
6067,0.0,,,5000.0,1940.0,8508 218th St,Single Family Home,Bayside,New York,
6068,0.0,,,4000.0,1915.0,4032 203rd St,Single Family Home,Auburndale,Queens,
6069,0.0,,,4910.0,1949.0,4944 168th St,,Flushing,New York,
6070,0.0,,,2600.0,1955.0,6724 214th St,,Bayside,New York,
6071,0.0,,,2000.0,1925.0,11630 128th St,,South Ozone Park,New York,
6072,0.0,,,,2003.0,516 W 47th St Apt S1E,,New Dorp,Staten Island,
6073,0.0,,,,,186 Riverside Dr # 14C,,Upper West Side,Manhattan,
6074,0.0,,,,,14116 25th Rd Apt 1F,,Flushing,New York,
6075,0.0,,,,,30 5th Ave # 11HJ,,Greenwich Village,Manhattan,
6076,0.0,,,,,334 E 83rd St Apt 5E,,Upper East Side,Manhattan,
6077,0.0,,,,,207 Ocean Pkwy Apt 5D,,Kensington,Brooklyn,
6078,0.0,,,,,535 W 52nd St Apt 4E,,Hell's Kitchen,Manhattan,
6079,0.0,,,,2013.0,155 W 11th St Apt 8C,,West Village,Manhattan,
6080,0.0,,,4640.0,1970.0,9518 Albert Rd,,Ozone Park,New York,
6081,0.0,,,1852.0,1924.0,12418 Metropolitan Ave,,Kew Gardens,New York,
6082,0.0,,,,2005.0,15 William St Apt 38C,,New Dorp,Staten Island,
6083,0.0,,,3000.0,1910.0,227 E 34th St,,East Flatbush,Brooklyn,
6084,0.0,,,,2006.0,20 Dikeman St Apt 2B,,Red Hook,Brooklyn,
6085,0.0,,,1301.0,1927.0,1301 Gravesend Neck Rd,,Sheepshead Bay,Brooklyn,
6086,0.0,,,2404.0,1925.0,1747 48th St,,Borough Park,Brooklyn,
6087,0.0,,,,1914.0,184 Kent Ave Apt C701,,New Dorp,Staten Island,
6088,0.0,,,,,35 E 30th St Apt 9C,,NoMad,Manhattan,
6089,0.0,,,40510.8372,2006.0,15031 12th Ave Apt 215,,Whitestone,New York,
6090,0.0,,,,,150 W End Ave Apt 23G,,Upper West Side,Manhattan,
6091,0.0,,,,,215 E 24th St Apt 409,,Kips Bay,Manhattan,
6092,0.0,,,,1900.0,225 5th Ave Apt 6A,,NoMad,Manhattan,
6093,,0.0,,,2012.0,200 E 79th St Apt 2D,,New Dorp,Staten Island,
6094,0.0,,,1892.0,2006.0,862 E 175th St,,Crotona Park East,Bronx,
6095,0.0,,,,,3555 29th St Apt 6J,,Astoria,New York,
6096,0.0,,,2500.0,1920.0,1714 Garfield St,,Van Nest,Bronx,
6097,0.0,,,2500.0,1920.0,1714 Garfield St,,Van Nest,Bronx,
6098,0.0,,,,,3555 29th St Apt 6J,,Astoria,New York,
6099,0.0,,,1892.0,2006.0,862 E 175th St,,Crotona Park East,Bronx,
6100,0.0,,,2375.0,1920.0,1110 Throggmorton Ave,,Country Club,Bronx,
6101,0.0,,,2375.0,1920.0,1112 Throggmorton Ave,,Country Club,Bronx,
6102,0.0,,,2500.0,1920.0,2416 Fenton Ave,,Pelham Gardens,Bronx,
6103,0.0,,,,,9737 63rd Rd Apt 6M,,New Dorp,Staten Island,
6104,0.0,,,2000.0,1940.0,8402 63rd Ave,,Middle Village,New York,
6105,0.0,,,,,225 Central Park W Apt 1121,,New Dorp,Staten Island,
6106,0.0,,,,,315 W 55th St Apt 2G,,Hell's Kitchen,Manhattan,
6107,0.0,,,,,229 E 29th St Apt 6H,,Kips Bay,Manhattan,
6108,0.0,,,,,3616 Henry Hudson Pkwy Apt 6AS,,Riverdale,Bronx,
6109,0.0,,,,2004.0,3220 Arlington Ave Apt 9C,,Riverdale,Bronx,
6110,0.0,,,1125.0,1910.0,168 Beach 26th St,Single Family Home,Far Rockaway,New York,
6111,0.0,,,2500.0,1925.0,4640 Smart St,Single Family Home,Flushing,Queens,
6112,0.0,,,2500.0,1925.0,7221 Manse St,,Forest Hills,New York,
6113,0.0,,,2000.0,1920.0,11420 139th St,,South Jamaica,Queens,
6114,0.0,,,2742.0,1930.0,6705 64th St,,Ridgewood,New York,
6115,0.0,,,3000.0,1925.0,436 Beach 137th St,Single Family Home,Rockaway Beach,Queens,
6116,0.0,,,19602.018,1961.0,333 E 34th St Apt 15D,,Murray Hill,Manhattan,
6117,0.0,,,40510.8372,2007.0,555 W 59th St Apt 9C,,New Dorp,Staten Island,
6118,0.0,,,3000.0,2003.0,14556 224th St,Multi-Family Home,Brookville,Queens,
6119,0.0,,,1470.0,2007.0,257 Grand St # 3,,Williamsburg,Brooklyn,
6120,0.0,,,7110.0,1899.0,459 E 19th St,,Flatbush,Brooklyn,
6121,0.0,,,,,142 E 49th St Apt 4B,,Midtown East,New York,
6122,0.0,,,1917.0,1910.0,225 Malcolm X Blvd Apt 4,,Bedford-Stuyvesant,Brooklyn,
6123,0.0,,,,,171 Skillman St # 171-1,,Bedford-Stuyvesant,Brooklyn,
6124,0.0,,,917.0,1910.0,228 Leonard St,,Williamsburg,Brooklyn,
6125,0.0,,,,1993.0,224 Bay 44th St # 224C,,Gravesend,Brooklyn,
6126,0.0,,,1961.0,1899.0,16 Devoe St,,Williamsburg,Brooklyn,
6127,0.0,,,1511.0,1950.0,323 Bay 14th St,,Bath Beach,Brooklyn,
6128,0.0,,,,2006.0,51 Engert Ave Apt 2,,Greenpoint,Brooklyn,
6129,0.0,,,6000.0,,521 Park Ave Apt 12C,,Upper East Side,Manhattan,
6130,0.0,,,,1962.0,343 E 30th St Apt 17G,,Kips Bay,Manhattan,
6131,0.0,,,2555.0,1899.0,1311 Prospect Pl,,Crown Heights,Brooklyn,
6132,0.0,,,21780.02,1957.0,3135 31st St Apt 517,,Astoria,New York,
6133,0.0,,,2100.0,1960.0,6319 53rd Dr,Multi-Family Home,Maspeth,New York,
6134,4200.0,6.0,6.0,10018.809200000002,2004.0,53 Ottavio Promenade,Single Family Home,Tottenville,Staten Island,1550000.0
6135,1584.0,3.0,1.5,5000.0,1935.0,134 W Cedarview Ave,Single Family Home,Richmond Town,Staten Island,820000.0
6136,1716.0,3.0,2.5,3000.0,1998.0,182 Leverett Ave,Single Family Home,Great Kills,Staten Island,711000.0
6137,1280.0,3.0,2.5,2600.0,1965.0,108 Kennington St,,Great Kills,Staten Island,640000.0
6138,,12.0,,,1975.0,2024 Ralph Ave,,Flatlands,Brooklyn,1250000.0
6139,1728.0,2.0,1.0,2680.0,1950.0,5 Hodges Pl,,Castleton Corners,Staten Island,580000.0
6140,960.0,3.0,2.0,4000.0,1960.0,356 Penn Ave,,Oakwood,Staten Island,615000.0
6141,1620.0,3.0,2.5,1800.0,1980.0,52 North Dr,Condo,Rosebank,Staten Island,582000.0
6142,2392.0,4.0,4.0,4000.0,1965.0,286 Wainwright Ave,,Eltingville,Staten Island,830000.0
6143,1176.0,3.0,2.0,1900.0,1965.0,6 Emmet Ave,,Bay Terrace,Staten Island,575000.0
6144,1230.0,3.0,2.5,2058.0,1960.0,123 Lamport Blvd,Single Family Home,South Beach,Staten Island,420000.0
6145,952.0,2.0,1.0,,2008.0,64-05 Yellowstone Blvd Ph 516,,Forest Hills,New York,710000.0
6146,1186.0,3.0,2.5,3000.0,1970.0,166 Ardmore Ave,Single Family Home,Willowbrook,Staten Island,670000.0
6147,,2.0,1.0,,1939.0,34-21 78th St Unit 1A,,Jackson Heights,New York,505000.0
6148,1420.0,3.0,,1364.0,1992.0,27 Westport Ln,,New Springville,Staten Island,499999.0
6149,1568.0,4.0,,2003.0,1920.0,1843 60th St,,Borough Park,Brooklyn,1290000.0
6150,1095.0,3.0,2.5,1500.0,1920.0,2237 E 15th St,,Sheepshead Bay,Brooklyn,750000.0
6151,1059.0,1.0,1.0,353.0,1996.0,526 Ilyssa Way,,Greenridge,Staten Island,278000.0
6152,650.0,1.0,1.0,750.0,1987.0,3160 Richmond Rd Unit A,,New Dorp,Staten Island,245000.0
6153,2651.0,3.0,2.5,,2007.0,1 N 5th St Unit TH-B,,Williamsburg,Brooklyn,2300000.0
6154,2685.0,7.0,4.0,2600.0,1910.0,212 Lenox Rd,,Flatbush,Brooklyn,1100000.0
6155,2403.0,3.0,3.0,,2016.0,50 West St Apt 22D,,Financial District,New York,4500000.0
6156,1165.0,1.0,1.0,,1931.0,340 W 57th St Apt 2G,,Hell's Kitchen,Manhattan,1150000.0
6157,,2.0,1.0,,1967.0,150 E 56th St Apt 11E,,Midtown East,New York,850000.0
6158,1050.0,2.0,1.5,,1960.0,150 E 61st St Apt 4F,,Upper East Side,Manhattan,1059000.0
6159,,1.0,1.0,,1929.0,25 Tudor City Pl Apt 504,,Midtown East,New York,495000.0
6160,,0.0,,,1994.0,1098 Gates Ave,,Bushwick,Brooklyn,
6161,2340.0,4.0,2.5,4000.0,1973.0,170 Heffernan St,,Eltingville,Staten Island,765000.0
6162,541.0,0.0,1.0,,1932.0,336 W End Ave Apt 3F,,Upper West Side,Manhattan,399000.0
6163,,5.0,5.5,,1928.0,400 W End Ave Unit 11AB,,Upper West Side,Manhattan,6250000.0
6164,1153.0,2.0,2.0,,2007.0,415 Main St Apt 3F,,Roosevelt Island,Manhattan,1350000.0
6165,750.0,1.0,1.0,,2006.0,2279 3rd Ave Apt 5B,,Harlem,Manhattan,575000.0
6166,2700.0,3.0,3.0,,1928.0,1185 Park Ave Apt 8L,,Upper East Side,Manhattan,2750000.0
6167,714.0,1.0,1.0,,1986.0,235 E 40th St Apt 33D,,Midtown East,New York,929000.0
6168,714.0,1.0,1.0,,1986.0,235 E 40th St Apt 33D,,Midtown East,New York,929000.0
6169,1026.0,2.0,2.0,,2001.0,6113 23rd Ave Apt 4A,,Borough Park,Brooklyn,480000.0
6170,1000.0,2.0,1.0,,,2514 E 7th St Apt 6G,,Sheepshead Bay,Brooklyn,315000.0
6171,,1.0,1.0,,1930.0,77 Bleecker St Apt 631,,Greenwich Village,Manhattan,985000.0
6172,,0.0,1.0,,1931.0,235 E 22nd St Apt 16U,,Gramercy Park,Manhattan,455000.0
6173,1300.0,2.0,2.0,,1920.0,1530 E 51st St,,Flatlands,Brooklyn,565000.0
6174,1152.0,2.0,2.5,960.0,1990.0,16 Pratt Ct,,Huguenot,Staten Island,395000.0
6175,,1.0,1.0,,1960.0,200 E 28th St Apt 6H,,Kips Bay,Manhattan,549000.0
6176,,2.0,2.0,,1958.0,122 Ashland Pl Apt 4L,,Downtown Brooklyn,New York,759000.0
6177,1133.0,2.0,2.0,,2003.0,250 E 30th St Apt 11D,,Kips Bay,Manhattan,965000.0
6178,1400.0,3.0,2.0,,1916.0,41 W 82nd St Apt 2A,,Upper West Side,Manhattan,1995000.0
6179,,2.0,1.0,,1951.0,330 Haven Ave Unit G-G,,Washington Heights,Manhattan,549000.0
6180,2520.0,5.0,3.5,,1905.0,563 Monroe St,,Bedford-Stuyvesant,Brooklyn,1695000.0
6181,846.0,2.0,1.0,,1988.0,220 Manhattan Ave Apt 4K,,Upper West Side,Manhattan,789000.0
6182,450.0,0.0,1.0,,1930.0,201 W 16th St Apt 6F,,Chelsea,Manhattan,485000.0
6183,754.0,2.0,1.0,,,75-17 Commonwealth Blvd Unit 1ST,,Glen Oaks,New York,379900.0
6184,656.0,1.0,1.0,,1973.0,201 E 17th St Apt 20A,,Gramercy Park,Manhattan,949000.0
6185,1248.0,3.0,2.0,1783.0,1930.0,1931 Gerritsen Ave,,Marine Park,Brooklyn,730000.0
6186,850.0,2.0,2.0,,2020.0,1673 Ocean Ave Unit 4A,,Midwood,Brooklyn,565129.0
6187,1382.0,2.0,2.5,,1905.0,51 Jay St Apt 4D,,DUMBO,Brooklyn,1995000.0
6188,655.0,1.0,1.0,,2018.0,505 W 43rd St Apt 7K,,Hell's Kitchen,Manhattan,1335000.0
6189,1170.0,2.0,2.0,,2006.0,249 16th St Apt 4A,,Park Slope,Brooklyn,1060000.0
6190,1100.0,2.0,1.0,,1925.0,176 Johnson St Apt 7A,,Downtown Brooklyn,New York,1150000.0
6191,1152.0,3.0,2.0,4000.0,1920.0,1556 Coleman St,,Marine Park,Brooklyn,754500.0
6192,947.0,2.0,2.0,,2014.0,456 W 167th St Apt 2A,,New Dorp,Staten Island,667500.0
6193,1277.0,2.0,2.0,,1907.0,252 7th Ave Apt 18E,,Chelsea,Manhattan,3000000.0
6194,400.0,0.0,1.0,,1990.0,250 E 54th St Apt 26E,,Midtown East,New York,595000.0
6195,729.0,1.0,1.0,729.0,1965.0,912 Armstrong Ave Apt 2-2,,Eltingville,Staten Island,240000.0
6196,605.0,1.0,1.0,,1928.0,2 Marine Ave Apt 1E,,Bay Ridge,Brooklyn,270000.0
6197,2208.0,6.0,4.0,2500.0,1910.0,1835 85th St,,Bensonhurst,Brooklyn,990000.0
6198,,0.0,1.0,,1928.0,314 E 41st St Unit A704,,Midtown East,New York,299000.0
6199,704.0,1.0,1.0,,2021.0,3 44th Dr Unit 1407,,New Dorp,Staten Island,897953.0
6200,,2.0,2.0,,2019.0,362 Van Brunt St Apt 1B,,Red Hook,Brooklyn,795000.0
6201,,0.0,1.0,,1956.0,84-01 Main St Unit 315,,New Dorp,Staten Island,145000.0
6202,,2.0,1.0,,1940.0,77-20 Austin St Unit 4B,,Forest Hills,New York,435000.0
6203,800.0,2.0,1.0,,1950.0,197-01 Dunton Ave Unit 2D,,New Dorp,Staten Island,205000.0
6204,2900.0,8.0,5.0,4792.0,2021.0,118-28 203rd St,Multi-Family Home,St. Albans,Queens,1030000.0
6205,1100.0,3.0,1.5,,1960.0,2785 Ocean Pkwy Apt 1H,,Brighton Beach,Brooklyn,182000.0
6206,,2.0,1.0,,1960.0,29-49 137th St Unit 2G,,New Dorp,Staten Island,318888.0
6207,,6.0,,3920.0,1970.0,120-11 84th Ave,Multi-Family Home,Kew Gardens,New York,1375000.0
6208,1024.0,2.0,1.5,2178.0,1945.0,159-23 Powells Cove Blvd,Single Family Home,Whitestone,New York,745000.0
6209,,,4.0,2000.0,1910.0,662 45th St,,Sunset Park,Brooklyn,1270000.0
6210,1800.0,4.0,4.0,2614.0,2012.0,137-61 Juniper Ave,,Flushing,New York,1120000.0
6211,,1.0,1.0,,1927.0,80 Winthrop St Apt E1,,Flatbush,Brooklyn,400000.0
6212,800.0,1.0,1.0,,,3039 Ocean Pkwy Apt D8,,Brighton Beach,Brooklyn,249000.0
6213,850.0,1.0,1.0,,1920.0,160-15 Powells Cove Blvd Unit C206,,Whitestone,New York,245000.0
6214,1323.0,4.0,2.0,3920.0,1945.0,20-19 169 St,,Clearview,Queens,860000.0
6215,,5.0,3.5,3485.0,1975.0,18-45 Clintonville St,Multi-Family Home,Whitestone,New York,1300000.0
6216,,6.0,5.0,3920.0,1955.0,181-11 145th Rd,,Springfield Gardens,New York,991000.0
6217,1195.0,3.0,2.5,1900.0,2019.0,150 Freeborn St,Single Family Home,Midland Beach,Staten Island,480000.0
